"","mediator","lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper"
"35","brain_bio.volume_of_white_matter.0.imaging","cog_latent_g","~","brain_bio.volume_of_white_matter.0.imaging","b",0.175197901897628,0.0106954461998626,16.380607094249,0,0.154235212547311,0.196160591247944
"36","brain_bio.volume_of_white_matter.0.imaging","cog_latent_g","~","cov_age","",-0.15483881306198,0.00889468684636379,-17.4080117418951,0,-0.172272078934616,-0.137405547189345
"37","brain_bio.volume_of_white_matter.0.imaging","cog_latent_g","~","cov_sex","",0.00328755406518768,0.0120508665956006,0.272806444176211,0.785002005664935,-0.0203317104446863,0.0269068185750617
"38","brain_bio.volume_of_white_matter.0.imaging","de",":=","c","de",-0.0439451339407912,0.0104706954876868,-4.19696418375162,2.70516694160783e-05,-0.0644673199897433,-0.023422947891839
"39","brain_bio.volume_of_white_matter.0.imaging","ie",":=","a*b","ie",0.00115443259412433,0.00152761056017832,0.755711320815672,0.449822295060417,-0.00183962908622824,0.00414849427447689
"40","brain_bio.volume_of_white_matter.0.imaging","te",":=","c+a*b","te",-0.0427907013466668,0.0105813119328223,-4.04398827086212,5.25495492516015e-05,-0.0635296916441825,-0.0220517110491512
"41","brain_bio.volume_of_brain._grey.white_matter.0.imaging","brain_bio.volume_of_brain._grey.white_matter.0.imaging","~","cardio_latent_gvrf","a",-0.0305220590377884,0.00864376068285234,-3.531108756671,0.000413821559812177,-0.0474635186671623,-0.0135805994084145
"42","brain_bio.volume_of_brain._grey.white_matter.0.imaging","brain_bio.volume_of_brain._grey.white_matter.0.imaging","~","cov_age","",-0.255203420244125,0.00704068808576054,-36.2469430736837,0,-0.269002915318596,-0.241403925169654
"43","brain_bio.volume_of_brain._grey.white_matter.0.imaging","brain_bio.volume_of_brain._grey.white_matter.0.imaging","~","cov_sex","",0.575496116915232,0.00702745698834446,81.8925135891593,0,0.561722554315172,0.589269679515291
"44","brain_bio.volume_of_brain._grey.white_matter.0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.036624245845966,0.0104442941864844,-3.50662717767565,0.000453824510737721,-0.0570946862954166,-0.0161538053965155
"45","brain_bio.volume_of_brain._grey.white_matter.0.imaging","cog_latent_g","~","brain_bio.volume_of_brain._grey.white_matter.0.imaging","b",0.202032219372773,0.010700766695769,18.8801629936157,0,0.1810591020421,0.223005336703446
"46","brain_bio.volume_of_brain._grey.white_matter.0.imaging","cog_latent_g","~","cov_age","",-0.12867938465417,0.00920028217523662,-13.9864606544919,0,-0.14671160636524,-0.110647162943101
"47","brain_bio.volume_of_brain._grey.white_matter.0.imaging","cog_latent_g","~","cov_sex","",-0.0109911736899342,0.0119966079425057,-0.916190121625201,0.359567185744015,-0.0345040931938926,0.0125217458140242
"48","brain_bio.volume_of_brain._grey.white_matter.0.imaging","de",":=","c","de",-0.036624245845966,0.0104442941864844,-3.50662717767565,0.000453824510737721,-0.0570946862954166,-0.0161538053965155
"49","brain_bio.volume_of_brain._grey.white_matter.0.imaging","ie",":=","a*b","ie",-0.0061664393272312,0.00177667207421972,-3.47078080232639,0.000518947433617578,-0.00964865260503992,-0.00268422604942248
"50","brain_bio.volume_of_brain._grey.white_matter.0.imaging","te",":=","c+a*b","te",-0.0427906851731972,0.0105813120115424,-4.04398671228294,5.25498987768991e-05,-0.0635296756250014,-0.0220516947213931
"51","brain_bio.volume_of_thalamus_.left..0.imaging","brain_bio.volume_of_thalamus_.left..0.imaging","~","cardio_latent_gvrf","a",-0.0797746861640099,0.00918331566325275,-8.68691538974645,0,-0.0977736541226478,-0.061775718205372
"52","brain_bio.volume_of_thalamus_.left..0.imaging","brain_bio.volume_of_thalamus_.left..0.imaging","~","cov_age","",-0.311670497444326,0.00731618542391678,-42.6001364625708,0,-0.32600995737942,-0.297331037509233
"53","brain_bio.volume_of_thalamus_.left..0.imaging","brain_bio.volume_of_thalamus_.left..0.imaging","~","cov_sex","",0.471026060158866,0.00799450400176027,58.9187346776177,0,0.455357120241154,0.486695000076577
"54","brain_bio.volume_of_thalamus_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0289602740310421,0.0104973281861404,-2.75882334223658,0.00580098848757582,-0.0495346592097745,-0.0083858888523098
"55","brain_bio.volume_of_thalamus_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_thalamus_.left..0.imaging","b",0.173368281789166,0.0100951796572739,17.1733726070194,0,0.153582093243448,0.193154470334885
"56","brain_bio.volume_of_thalamus_.left..0.imaging","cog_latent_g","~","cov_age","",-0.126204950761792,0.00935544076867443,-13.4900058567389,0,-0.144541277727892,-0.107868623795693
"57","brain_bio.volume_of_thalamus_.left..0.imaging","cog_latent_g","~","cov_sex","",0.0236165985733884,0.0113354880375341,2.08342141910336,0.0372128275676287,0.00139945027263705,0.0458337468741398
"58","brain_bio.volume_of_thalamus_.left..0.imaging","de",":=","c","de",-0.0289602740310421,0.0104973281861404,-2.75882334223658,0.00580098848757582,-0.0495346592097745,-0.0083858888523098
"59","brain_bio.volume_of_thalamus_.left..0.imaging","ie",":=","a*b","ie",-0.0138304002705244,0.00178604954045701,-7.74357035302922,9.76996261670138e-15,-0.0173309930444244,-0.0103298074966243
"60","brain_bio.volume_of_thalamus_.left..0.imaging","te",":=","c+a*b","te",-0.0427906743015665,0.0105813119645488,-4.04398570280609,5.2550125162476e-05,-0.063529664661265,-0.022051683941868
"61","brain_bio.volume_of_thalamus_.right..0.imaging","brain_bio.volume_of_thalamus_.right..0.imaging","~","cardio_latent_gvrf","a",-0.0748146869011709,0.00907371595127023,-8.24520927291069,2.22044604925031e-16,-0.0925988433716071,-0.0570305304307347
"62","brain_bio.volume_of_thalamus_.right..0.imaging","brain_bio.volume_of_thalamus_.right..0.imaging","~","cov_age","",-0.316366201317306,0.00721375548982226,-43.855964034775,0,-0.330504902270635,-0.302227500363976
"63","brain_bio.volume_of_thalamus_.right..0.imaging","brain_bio.volume_of_thalamus_.right..0.imaging","~","cov_sex","",0.487691149276188,0.00782472906849602,62.3269055077874,0,0.472354962113152,0.503027336439224
"64","brain_bio.volume_of_thalamus_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0294452430700235,0.0104900720110592,-2.80696291112022,0.00500109994010267,-0.0500054064069312,-0.00888507973311577
"65","brain_bio.volume_of_thalamus_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_thalamus_.right..0.imaging","b",0.178380012243375,0.0102126836157522,17.4665170247943,0,0.158363520170998,0.198396504315751
"66","brain_bio.volume_of_thalamus_.right..0.imaging","cog_latent_g","~","cov_age","",-0.123805304497285,0.00938579221681068,-13.1907143944163,0,-0.142201119208611,-0.10540948978596
"67","brain_bio.volume_of_thalamus_.right..0.imaging","cog_latent_g","~","cov_sex","",0.0182832275215777,0.0114326406490783,1.59921299748468,0.109773283301202,-0.00412433639880437,0.0406907914419597
"68","brain_bio.volume_of_thalamus_.right..0.imaging","de",":=","c","de",-0.0294452430700235,0.0104900720110592,-2.80696291112022,0.00500109994010267,-0.0500054064069312,-0.00888507973311577
"69","brain_bio.volume_of_thalamus_.right..0.imaging","ie",":=","a*b","ie",-0.0133454447654151,0.00179143428881565,-7.44958654008908,9.37028232783632e-14,-0.0168565914521639,-0.00983429807866631
"70","brain_bio.volume_of_thalamus_.right..0.imaging","te",":=","c+a*b","te",-0.0427906878354386,0.0105813119835194,-4.04398697459122,5.25498399517321e-05,-0.0635296782323188,-0.0220516974385584
"71","brain_bio.volume_of_caudate_.left..0.imaging","brain_bio.volume_of_caudate_.left..0.imaging","~","cardio_latent_gvrf","a",-0.0376302045085979,0.0100953829740569,-3.72746676429216,0.00019341405695239,-0.0574167915478882,-0.0178436174693076
"72","brain_bio.volume_of_caudate_.left..0.imaging","brain_bio.volume_of_caudate_.left..0.imaging","~","cov_age","",-0.129693272409316,0.00848556031155292,-15.2839963004849,0,-0.146324665008602,-0.11306187981003
"73","brain_bio.volume_of_caudate_.left..0.imaging","brain_bio.volume_of_caudate_.left..0.imaging","~","cov_sex","",0.358136438467289,0.0092301073674547,38.8008962636855,0,0.34004576045364,0.376227116480938
"74","brain_bio.volume_of_caudate_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0393759309960706,0.0105490394758867,-3.73265557362614,0.000189471598481372,-0.0600516684402998,-0.0187001935518414
"75","brain_bio.volume_of_caudate_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_caudate_.left..0.imaging","b",0.090744770723341,0.00934727656670677,9.70815082615152,0,0.0724244452990606,0.109065096147622
"76","brain_bio.volume_of_caudate_.left..0.imaging","cog_latent_g","~","cov_age","",-0.168469746840597,0.00886943763429334,-18.9944113468045,0,-0.185853525166936,-0.151085968514258
"77","brain_bio.volume_of_caudate_.left..0.imaging","cog_latent_g","~","cov_sex","",0.0727785524348549,0.0108518232552192,6.70657369947969,1.99247285337378e-11,0.0515093696880311,0.0940477351816786
"78","brain_bio.volume_of_caudate_.left..0.imaging","de",":=","c","de",-0.0393759309960706,0.0105490394758867,-3.73265557362614,0.000189471598481372,-0.0600516684402998,-0.0187001935518414
"79","brain_bio.volume_of_caudate_.left..0.imaging","ie",":=","a*b","ie",-0.00341474428040515,0.000981593533839998,-3.47877625787392,0.000503708953270676,-0.00533863225418894,-0.00149085630662135
"80","brain_bio.volume_of_caudate_.left..0.imaging","te",":=","c+a*b","te",-0.0427906752764758,0.0105813119737367,-4.04398579142968,5.25501052877075e-05,-0.063529665654182,-0.0220516848987695
"81","brain_bio.volume_of_caudate_.right..0.imaging","brain_bio.volume_of_caudate_.right..0.imaging","~","cardio_latent_gvrf","a",-0.0432783725484836,0.0101328185313602,-4.27110901222012,1.94503296289117e-05,-0.0631383319318297,-0.0234184131651376
"82","brain_bio.volume_of_caudate_.right..0.imaging","brain_bio.volume_of_caudate_.right..0.imaging","~","cov_age","",-0.101976205176392,0.00855713136420614,-11.9171017524577,0,-0.118747874461214,-0.0852045358915697
"83","brain_bio.volume_of_caudate_.right..0.imaging","brain_bio.volume_of_caudate_.right..0.imaging","~","cov_sex","",0.358129519697501,0.00926479220992537,38.6548895628589,0,0.3399708606418,0.376288178753202
"84","brain_bio.volume_of_caudate_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0386577934051731,0.0105465593736301,-3.66544121505922,0.00024691252502218,-0.0593286699383015,-0.0179869168720447
"85","brain_bio.volume_of_caudate_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_caudate_.right..0.imaging","b",0.0954954130418669,0.00930277022458091,10.2652662310778,0,0.0772623184452367,0.113728507638497
"86","brain_bio.volume_of_caudate_.right..0.imaging","cog_latent_g","~","cov_age","",-0.170500460318864,0.00882889656583745,-19.3116386682565,0,-0.187804779611135,-0.153196141026593
"87","brain_bio.volume_of_caudate_.right..0.imaging","cog_latent_g","~","cov_sex","",0.0710778458683498,0.0108442582987414,6.55442206467909,5.58577628595458e-11,0.0498234901637671,0.0923322015729325
"88","brain_bio.volume_of_caudate_.right..0.imaging","de",":=","c","de",-0.0386577934051731,0.0105465593736301,-3.66544121505922,0.00024691252502218,-0.0593286699383015,-0.0179869168720447
"89","brain_bio.volume_of_caudate_.right..0.imaging","ie",":=","a*b","ie",-0.00413288606229724,0.00104846221658043,-3.94185503009988,8.08538431886774e-05,-0.00618783424594592,-0.00207793787864857
"90","brain_bio.volume_of_caudate_.right..0.imaging","te",":=","c+a*b","te",-0.0427906794674703,0.0105813119871716,-4.04398618237023,5.25500176151716e-05,-0.0635296698715086,-0.0220516890634321
"91","brain_bio.volume_of_putamen_.left..0.imaging","brain_bio.volume_of_putamen_.left..0.imaging","~","cardio_latent_gvrf","a",-0.05340747252306,0.00936765973274645,-5.70126093888358,1.18924428083034e-08,-0.0717677482186691,-0.0350471968274508
"92","brain_bio.volume_of_putamen_.left..0.imaging","brain_bio.volume_of_putamen_.left..0.imaging","~","cov_age","",-0.282159855794121,0.0075430765072649,-37.4064687693896,0,-0.29694401408099,-0.267375697507252
"93","brain_bio.volume_of_putamen_.left..0.imaging","brain_bio.volume_of_putamen_.left..0.imaging","~","cov_sex","",0.45039987098468,0.00822745170586823,54.7435447920566,0,0.434274361956636,0.466525380012725
"94","brain_bio.volume_of_putamen_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0361355645259279,0.0105332876747853,-3.43060643947184,0.000602233651354034,-0.0567804290073068,-0.015490700044549
"95","brain_bio.volume_of_putamen_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_putamen_.left..0.imaging","b",0.12461015997127,0.0100191051232272,12.4372544692027,0,0.104973074772424,0.144247245170116
"96","brain_bio.volume_of_putamen_.left..0.imaging","cog_latent_g","~","cov_age","",-0.145078733127697,0.00925957918446358,-15.6679618195955,0,-0.163227174841242,-0.126930291414151
"97","brain_bio.volume_of_putamen_.left..0.imaging","cog_latent_g","~","cov_sex","",0.0491531708369487,0.0112651703249976,4.36328696494511,1.28122702303113e-05,0.0270738427202439,0.0712324989536534
"98","brain_bio.volume_of_putamen_.left..0.imaging","de",":=","c","de",-0.0361355645259279,0.0105332876747853,-3.43060643947184,0.000602233651354034,-0.0567804290073068,-0.015490700044549
"99","brain_bio.volume_of_putamen_.left..0.imaging","ie",":=","a*b","ie",-0.00665511369475969,0.00128471835275941,-5.180212207964,2.21633621011463e-07,-0.00917311539644576,-0.00413711199307363
"100","brain_bio.volume_of_putamen_.left..0.imaging","te",":=","c+a*b","te",-0.0427906782206876,0.0105813119895957,-4.04398606361504,5.25500442472016e-05,-0.063529668629477,-0.0220516878118982
"101","brain_bio.volume_of_pallidum_.left..0.imaging","brain_bio.volume_of_pallidum_.left..0.imaging","~","cardio_latent_gvrf","a",-0.055604545990689,0.0101611564751665,-5.47226549719852,4.44318499770446e-08,-0.0755200467232914,-0.0356890452580867
"102","brain_bio.volume_of_pallidum_.left..0.imaging","brain_bio.volume_of_pallidum_.left..0.imaging","~","cov_age","",-0.0846347261014211,0.00860555781967289,-9.83489134288778,0,-0.101501309494857,-0.0677681427079852
"103","brain_bio.volume_of_pallidum_.left..0.imaging","brain_bio.volume_of_pallidum_.left..0.imaging","~","cov_sex","",0.357640549266703,0.00929682881997461,38.4690905030216,0,0.339419099609119,0.375861998924287
"104","brain_bio.volume_of_pallidum_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0371776510036386,0.0105465514371263,-3.52510024013772,0.000423322572156604,-0.0578485119815052,-0.016506790025772
"105","brain_bio.volume_of_pallidum_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_pallidum_.left..0.imaging","b",0.100945561682239,0.00926176783006285,10.8991677975968,0,0.082792830302144,0.119098293062334
"106","brain_bio.volume_of_pallidum_.left..0.imaging","cog_latent_g","~","cov_age","",-0.17169522000775,0.00880545729522228,-19.4987283739266,0,-0.188953599173791,-0.154436840841709
"107","brain_bio.volume_of_pallidum_.left..0.imaging","cog_latent_g","~","cov_sex","",0.0691753410061734,0.0108350462693715,6.3844066085549,1.72063252534826e-10,0.0479390405473802,0.0904116414649666
"108","brain_bio.volume_of_pallidum_.left..0.imaging","de",":=","c","de",-0.0371776510036386,0.0105465514371263,-3.52510024013772,0.000423322572156604,-0.0578485119815052,-0.016506790025772
"109","brain_bio.volume_of_pallidum_.left..0.imaging","ie",":=","a*b","ie",-0.00561303212711599,0.00114848238633246,-4.88734715822725,1.02203783103327e-06,-0.00786401624120622,-0.00336204801302575
"110","brain_bio.volume_of_pallidum_.left..0.imaging","te",":=","c+a*b","te",-0.0427906831307546,0.0105813119857488,-4.0439865291172,5.25499398538187e-05,-0.0635296735320043,-0.0220516927295049
"111","brain_bio.volume_of_pallidum_.right..0.imaging","brain_bio.volume_of_pallidum_.right..0.imaging","~","cardio_latent_gvrf","a",-0.0807143764554794,0.0100343160514669,-8.04383438208324,8.88178419700125e-16,-0.100381274525847,-0.061047478385112
"112","brain_bio.volume_of_pallidum_.right..0.imaging","brain_bio.volume_of_pallidum_.right..0.imaging","~","cov_age","",-0.135800012856027,0.00844618451929366,-16.0782673579791,0,-0.152354230320623,-0.119245795391432
"113","brain_bio.volume_of_pallidum_.right..0.imaging","brain_bio.volume_of_pallidum_.right..0.imaging","~","cov_sex","",0.3796280396746,0.00911228186733116,41.6611388016454,0,0.361768295397654,0.397487783951547
"114","brain_bio.volume_of_pallidum_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0347897049375784,0.0105649209474595,-3.29294512572233,0.000991438226184416,-0.0554965694941117,-0.0140828403810451
"115","brain_bio.volume_of_pallidum_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_pallidum_.right..0.imaging","b",0.0991269776982058,0.00936769353149556,10.5817912771085,0,0.0807666357582657,0.117487319638146
"116","brain_bio.volume_of_pallidum_.right..0.imaging","cog_latent_g","~","cov_age","",-0.166777278062297,0.00887563268647206,-18.7904664324937,0,-0.184173198467788,-0.149381357656805
"117","brain_bio.volume_of_pallidum_.right..0.imaging","cog_latent_g","~","cov_sex","",0.0676461858686236,0.0109161637739941,6.19688264752672,5.75923975176806e-10,0.0462508980222544,0.0890414737149928
"118","brain_bio.volume_of_pallidum_.right..0.imaging","de",":=","c","de",-0.0347897049375784,0.0105649209474595,-3.29294512572233,0.000991438226184416,-0.0554965694941117,-0.0140828403810451
"119","brain_bio.volume_of_pallidum_.right..0.imaging","ie",":=","a*b","ie",-0.00800097219482689,0.00125082362145969,-6.39656307856572,1.58913104897351e-10,-0.0104525414438998,-0.00554940294575395
"120","brain_bio.volume_of_pallidum_.right..0.imaging","te",":=","c+a*b","te",-0.0427906771324053,0.0105813119809126,-4.04398596408407,5.25500665682355e-05,-0.0635296675241762,-0.0220516867406343
"121","brain_bio.volume_of_hippocampus_.left..0.imaging","brain_bio.volume_of_hippocampus_.left..0.imaging","~","cardio_latent_gvrf","a",-0.0416737611348171,0.0102431820516495,-4.06843897967295,4.7329151833253e-05,-0.0617500290431373,-0.021597493226497
"122","brain_bio.volume_of_hippocampus_.left..0.imaging","brain_bio.volume_of_hippocampus_.left..0.imaging","~","cov_age","",-0.211730502884161,0.00843775313176265,-25.0932327099182,0,-0.228268195132856,-0.195192810635466
"123","brain_bio.volume_of_hippocampus_.left..0.imaging","brain_bio.volume_of_hippocampus_.left..0.imaging","~","cov_sex","",0.266836788948271,0.00967515873076342,27.5795773871729,0,0.247873826291267,0.285799751605276
"124","brain_bio.volume_of_hippocampus_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0384129967691428,0.0105354326705229,-3.646076812452,0.000266274412705103,-0.0590620653649143,-0.0177639281733713
"125","brain_bio.volume_of_hippocampus_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_hippocampus_.left..0.imaging","b",0.10504655771744,0.00918532934967518,11.4363408995405,0,0.0870436430059384,0.123049472428942
"126","brain_bio.volume_of_hippocampus_.left..0.imaging","cog_latent_g","~","cov_age","",-0.157997150946305,0.00900964544388953,-17.5364449056606,0,-0.175655731529804,-0.140338570362806
"127","brain_bio.volume_of_hippocampus_.left..0.imaging","cog_latent_g","~","cov_sex","",0.0772472850763617,0.0105906606649999,7.29390616126994,3.01092484278342e-13,0.056489971600477,0.0980045985522464
"128","brain_bio.volume_of_hippocampus_.left..0.imaging","de",":=","c","de",-0.0384129967691428,0.0105354326705229,-3.646076812452,0.000266274412705103,-0.0590620653649143,-0.0177639281733713
"129","brain_bio.volume_of_hippocampus_.left..0.imaging","ie",":=","a*b","ie",-0.00437768515435139,0.00114249931161734,-3.83167421620085,0.000127274201344729,-0.00661694265748319,-0.0021384276512196
"130","brain_bio.volume_of_hippocampus_.left..0.imaging","te",":=","c+a*b","te",-0.0427906819234942,0.0105813120025349,-4.04398640860823,5.25499668790896e-05,-0.063529672357644,-0.0220516914893444
"131","brain_bio.volume_of_hippocampus_.right..0.imaging","brain_bio.volume_of_hippocampus_.right..0.imaging","~","cardio_latent_gvrf","a",-0.0273946544630893,0.0101969431941014,-2.68655556293932,0.00721929399434318,-0.0473802958759288,-0.00740901305024977
"132","brain_bio.volume_of_hippocampus_.right..0.imaging","brain_bio.volume_of_hippocampus_.right..0.imaging","~","cov_age","",-0.210342572705738,0.00839998597478418,-25.0408242748456,0,-0.226806242686957,-0.19387890272452
