"","mediator","lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper"
"58","brain_bio.volume_of_thalamus_.left..0.imaging","brain_bio.volume_of_thalamus_.left..0.imaging","~","cov_sex","",0.470267680460055,0.0081246012976894,57.8819394612997,0,0.454343754527836,0.486191606392273
"59","brain_bio.volume_of_thalamus_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0238117643720366,0.0106878108747389,-2.22793653921372,0.0258847471487635,-0.0447594887601003,-0.00286403998397282
"60","brain_bio.volume_of_thalamus_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_thalamus_.left..0.imaging","b",0.170037359691369,0.0103100149480834,16.4924455054236,0,0.149830101713056,0.190244617669682
"61","brain_bio.volume_of_thalamus_.left..0.imaging","cog_latent_g","~","cov_age","",-0.124440162876643,0.00954250594003748,-13.0406167581756,0,-0.143143130841376,-0.10573719491191
"62","brain_bio.volume_of_thalamus_.left..0.imaging","cog_latent_g","~","cov_sex","",0.0216712854759699,0.0115457766216435,1.87698811315518,0.0605197230605179,-0.000958020875996033,0.0443005918279357
"63","brain_bio.volume_of_thalamus_.left..0.imaging","de",":=","c","de",-0.0238117643720366,0.0106878108747389,-2.22793653921372,0.0258847471487635,-0.0447594887601003,-0.00286403998397282
"64","brain_bio.volume_of_thalamus_.left..0.imaging","ie",":=","a*b","ie",-0.0131621880932337,0.00177801718226972,-7.40273391308378,1.33448807559944e-13,-0.0166470377343757,-0.00967733845209167
"65","brain_bio.volume_of_thalamus_.left..0.imaging","te",":=","c+a*b","te",-0.0369739524652703,0.0107709612335769,-3.43274399224549,0.000597505992158576,-0.0580846485619581,-0.0158632563685824
"66","brain_bio.volume_of_thalamus_.left..0.imaging","pm",":=","100*(a*b)/(c+a*b)","pm",35.5985422591674,10.8530829589281,3.28003963425736,0.00103792504353084,14.3268905384429,56.8701939798919
"67","brain_bio.volume_of_thalamus_.right..0.imaging","brain_bio.volume_of_thalamus_.right..0.imaging","~","cardio_latent_gvrf","a",-0.0723530723282994,0.00921569702518024,-7.85106890239638,4.2188474935756e-15,-0.0904155065900855,-0.0542906380665132
"68","brain_bio.volume_of_thalamus_.right..0.imaging","brain_bio.volume_of_thalamus_.right..0.imaging","~","cov_age","",-0.317392340883519,0.00733290377314665,-43.2833091368007,0,-0.331764568180984,-0.303020113586053
"69","brain_bio.volume_of_thalamus_.right..0.imaging","brain_bio.volume_of_thalamus_.right..0.imaging","~","cov_sex","",0.486747650803618,0.00794884398576284,61.235023819241,0,0.471168202872795,0.502327098734441
"70","brain_bio.volume_of_thalamus_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0242798345937286,0.0106800813662814,-2.27337543236174,0.023003565337671,-0.0452124094235975,-0.00334725976385965
"71","brain_bio.volume_of_thalamus_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_thalamus_.right..0.imaging","b",0.175446781449731,0.0104349588675766,16.8133658863648,0,0.154994637889124,0.195898925010338
"72","brain_bio.volume_of_thalamus_.right..0.imaging","cog_latent_g","~","cov_age","",-0.121701856113106,0.00957904327928623,-12.7050116138711,0,-0.140476435946857,-0.102927276279354
"73","brain_bio.volume_of_thalamus_.right..0.imaging","cog_latent_g","~","cov_sex","",0.0162360272634385,0.0116448585784237,1.39426573144663,0.163237375117002,-0.00658747615533419,0.0390595306822112
"74","brain_bio.volume_of_thalamus_.right..0.imaging","de",":=","c","de",-0.0242798345937286,0.0106800813662814,-2.27337543236174,0.023003565337671,-0.0452124094235975,-0.00334725976385965
"75","brain_bio.volume_of_thalamus_.right..0.imaging","ie",":=","a*b","ie",-0.0126941136679997,0.00178600149290833,-7.1075605022752,1.18105525359624e-12,-0.0161946122704348,-0.00919361506556466
"76","brain_bio.volume_of_thalamus_.right..0.imaging","te",":=","c+a*b","te",-0.0369739482617283,0.0107709612712302,-3.43274358997909,0.000597506878598608,-0.0580846444322152,-0.0158632520912415
"77","brain_bio.volume_of_thalamus_.right..0.imaging","pm",":=","100*(a*b)/(c+a*b)","pm",34.3325889302967,10.5098262568157,3.26671327302216,0.00108803818257153,13.7337079831645,54.9314698774288
"78","brain_bio.volume_of_caudate_.left..0.imaging","brain_bio.volume_of_caudate_.left..0.imaging","~","cardio_latent_gvrf","a",-0.0351938120151277,0.0102733220110207,-3.42574796909642,0.000613109000484613,-0.0553291531583108,-0.0150584708719445
"79","brain_bio.volume_of_caudate_.left..0.imaging","brain_bio.volume_of_caudate_.left..0.imaging","~","cov_age","",-0.129771450132807,0.00864712631310202,-15.0074655364035,0,-0.146719506276255,-0.112823393989358
"80","brain_bio.volume_of_caudate_.left..0.imaging","brain_bio.volume_of_caudate_.left..0.imaging","~","cov_sex","",0.354588748191764,0.00940520874665812,37.7013161263175,0,0.336154877781233,0.373022618602295
"81","brain_bio.volume_of_caudate_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0339666978280526,0.0107415966673664,-3.1621647023152,0.00156600963962727,-0.0550198404325461,-0.012913555223559
"82","brain_bio.volume_of_caudate_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_caudate_.left..0.imaging","b",0.0854485253626349,0.00953124577559532,8.96509515906359,0,0.0667676269146685,0.104129423810601
"83","brain_bio.volume_of_caudate_.left..0.imaging","cog_latent_g","~","cov_age","",-0.166298543010382,0.00904822407681406,-18.3791362369682,0,-0.184032736324985,-0.148564349695778
"84","brain_bio.volume_of_caudate_.left..0.imaging","cog_latent_g","~","cov_sex","",0.0713352708833013,0.0110420908514229,6.46030465091754,1.0449241472088e-10,0.0496931705004932,0.0929773712661093
"85","brain_bio.volume_of_caudate_.left..0.imaging","de",":=","c","de",-0.0339666978280526,0.0107415966673664,-3.1621647023152,0.00156600963962727,-0.0550198404325461,-0.012913555223559
"86","brain_bio.volume_of_caudate_.left..0.imaging","ie",":=","a*b","ie",-0.00300725933858244,0.000939996183269371,-3.19922505230073,0.00137797554818286,-0.00484961800339552,-0.00116490067376936
"87","brain_bio.volume_of_caudate_.left..0.imaging","te",":=","c+a*b","te",-0.036973957166635,0.0107709612480404,-3.43274442412109,0.000597505040472512,-0.0580846532916707,-0.0158632610415993
"88","brain_bio.volume_of_caudate_.left..0.imaging","pm",":=","100*(a*b)/(c+a*b)","pm",8.13345275711025,3.343021159588,2.43296478509656,0.0149757573044942,1.58125168476245,14.6856538294581
"89","brain_bio.volume_of_caudate_.right..0.imaging","brain_bio.volume_of_caudate_.right..0.imaging","~","cardio_latent_gvrf","a",-0.0443077641510576,0.010311300955879,-4.2970100805559,1.73117325388272e-05,-0.0645175426583338,-0.0240979856437814
"90","brain_bio.volume_of_caudate_.right..0.imaging","brain_bio.volume_of_caudate_.right..0.imaging","~","cov_age","",-0.101340389122654,0.00872208464754985,-11.6188266014045,0,-0.118435360901962,-0.0842454173433467
"91","brain_bio.volume_of_caudate_.right..0.imaging","brain_bio.volume_of_caudate_.right..0.imaging","~","cov_sex","",0.355856665223037,0.00943659570664907,37.7102798811544,0,0.337361277501339,0.374352052944734
"92","brain_bio.volume_of_caudate_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0328089784711985,0.0107371326718641,-3.05565549703713,0.00224569121893148,-0.0538533718052805,-0.0117645851371165
"93","brain_bio.volume_of_caudate_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_caudate_.right..0.imaging","b",0.0940009226265859,0.0094792151599094,9.91653011782511,0,0.0754220023114573,0.112579842941714
"94","brain_bio.volume_of_caudate_.right..0.imaging","cog_latent_g","~","cov_age","",-0.167861243447498,0.00900459948513634,-18.6417223469609,0,-0.185509934133573,-0.150212552761423
"95","brain_bio.volume_of_caudate_.right..0.imaging","cog_latent_g","~","cov_sex","",0.0681834866592352,0.0110358221300201,6.17837854361203,6.47632836248135e-10,0.0465536727446056,0.0898133005738648
"96","brain_bio.volume_of_caudate_.right..0.imaging","de",":=","c","de",-0.0328089784711985,0.0107371326718641,-3.05565549703713,0.00224569121893148,-0.0538533718052805,-0.0117645851371165
"97","brain_bio.volume_of_caudate_.right..0.imaging","ie",":=","a*b","ie",-0.00416497070972058,0.00105680486922204,-3.941097198754,8.11097486681511e-05,-0.00623627019208235,-0.00209367122735882
"98","brain_bio.volume_of_caudate_.right..0.imaging","te",":=","c+a*b","te",-0.0369739491809191,0.0107709612359,-3.43274368657864,0.000597506665730219,-0.0580846452821601,-0.015863253079678
"99","brain_bio.volume_of_caudate_.right..0.imaging","pm",":=","100*(a*b)/(c+a*b)","pm",11.2646087366561,4.17350174888257,2.699078475209,0.0069531778165004,3.08469561943129,19.4445218538808
"100","brain_bio.volume_of_putamen_.left..0.imaging","brain_bio.volume_of_putamen_.left..0.imaging","~","cardio_latent_gvrf","a",-0.0484386928492443,0.00948769776519164,-5.10542115147845,3.30058593123184e-07,-0.067034238765221,-0.0298431469332675
"101","brain_bio.volume_of_putamen_.left..0.imaging","brain_bio.volume_of_putamen_.left..0.imaging","~","cov_age","",-0.283562740879691,0.00764564645645124,-37.0881314608036,0,-0.298547932572861,-0.26857754918652
"102","brain_bio.volume_of_putamen_.left..0.imaging","brain_bio.volume_of_putamen_.left..0.imaging","~","cov_sex","",0.454144075236149,0.00831392657681014,54.6244991509648,0,0.437849078575491,0.470439071896808
"103","brain_bio.volume_of_putamen_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0311381390173938,0.0107239551387669,-2.90360586317916,0.00368892232710283,-0.0521567048612001,-0.0101195731735875
"104","brain_bio.volume_of_putamen_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_putamen_.left..0.imaging","b",0.120478222550138,0.010267008365669,11.7345012548149,0,0.100355255924455,0.14060118917582
"105","brain_bio.volume_of_putamen_.left..0.imaging","cog_latent_g","~","cov_age","",-0.143224190039996,0.00945347242140248,-15.1504318895286,0,-0.161752655514787,-0.124695724565204
"106","brain_bio.volume_of_putamen_.left..0.imaging","cog_latent_g","~","cov_sex","",0.046919883830354,0.0114995191491324,4.08016050252797,4.50046151299066e-05,0.0243812404585258,0.0694585272021822
"107","brain_bio.volume_of_putamen_.left..0.imaging","de",":=","c","de",-0.0311381390173938,0.0107239551387669,-2.90360586317916,0.00368892232710283,-0.0521567048612001,-0.0101195731735875
"108","brain_bio.volume_of_putamen_.left..0.imaging","ie",":=","a*b","ie",-0.005835807617129,0.00124706724109859,-4.67962546429172,2.87399444331982e-06,-0.00828001449598198,-0.00339160073827603
"109","brain_bio.volume_of_putamen_.left..0.imaging","te",":=","c+a*b","te",-0.0369739466345228,0.0107709612484893,-3.43274344615331,0.000597507195535529,-0.0580846427604383,-0.0158632505086073
"110","brain_bio.volume_of_putamen_.left..0.imaging","pm",":=","100*(a*b)/(c+a*b)","pm",15.7835669392136,5.43645087408178,2.90328512200148,0.00369270278565681,5.12831902229197,26.4388148561352
"111","brain_bio.volume_of_pallidum_.left..0.imaging","brain_bio.volume_of_pallidum_.left..0.imaging","~","cardio_latent_gvrf","a",-0.0492000193122527,0.0103266924721179,-4.76435407029822,1.89459571720008e-06,-0.0694399646370246,-0.0289600739874808
"112","brain_bio.volume_of_pallidum_.left..0.imaging","brain_bio.volume_of_pallidum_.left..0.imaging","~","cov_age","",-0.0844048138143537,0.00875622739550766,-9.63940404947195,0,-0.101566704149992,-0.0672429234787158
"113","brain_bio.volume_of_pallidum_.left..0.imaging","brain_bio.volume_of_pallidum_.left..0.imaging","~","cov_sex","",0.357115392188593,0.00944703529359001,37.8018479967893,0,0.338599543252478,0.375631241124708
"114","brain_bio.volume_of_pallidum_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0322020870056701,0.0107362493274497,-2.999379580664,0.00270530039270489,-0.0532447490165138,-0.0111594249948264
"115","brain_bio.volume_of_pallidum_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_pallidum_.left..0.imaging","b",0.0969888492925086,0.00945783517416289,10.2548677901963,0,0.0784518329794333,0.115525865605584
"116","brain_bio.volume_of_pallidum_.left..0.imaging","cog_latent_g","~","cov_age","",-0.169201000448601,0.00898322166875049,-18.8352248990129,0,-0.186807791384492,-0.15159420951271
"117","brain_bio.volume_of_pallidum_.left..0.imaging","cog_latent_g","~","cov_sex","",0.0669981352334148,0.0110354868593509,6.07115355102293,1.26994681437509e-09,0.0453689784372221,0.0886272920296075
"118","brain_bio.volume_of_pallidum_.left..0.imaging","de",":=","c","de",-0.0322020870056701,0.0107362493274497,-2.999379580664,0.00270530039270489,-0.0532447490165138,-0.0111594249948264
"119","brain_bio.volume_of_pallidum_.left..0.imaging","ie",":=","a*b","ie",-0.00477185325826459,0.00110496571141119,-4.31855324467062,1.57055335061607e-05,-0.00693754625678221,-0.00260616025974698
"120","brain_bio.volume_of_pallidum_.left..0.imaging","te",":=","c+a*b","te",-0.0369739402639347,0.0107709612519566,-3.4327428535887,0.000597508501322341,-0.058084636396646,-0.0158632441312234
"121","brain_bio.volume_of_pallidum_.left..0.imaging","pm",":=","100*(a*b)/(c+a*b)","pm",12.9059906090647,4.60530480879855,2.80241832948982,0.0050721056837475,3.8797590459904,21.932222172139
"122","brain_bio.volume_of_pallidum_.right..0.imaging","brain_bio.volume_of_pallidum_.right..0.imaging","~","cardio_latent_gvrf","a",-0.0753717638099373,0.0102035078170925,-7.38684824484355,1.50324197534246e-13,-0.0953702716474116,-0.0553732559724631
"123","brain_bio.volume_of_pallidum_.right..0.imaging","brain_bio.volume_of_pallidum_.right..0.imaging","~","cov_age","",-0.135553342866905,0.00859837776397195,-15.7649903956171,0,-0.15240585360976,-0.11870083212405
"124","brain_bio.volume_of_pallidum_.right..0.imaging","brain_bio.volume_of_pallidum_.right..0.imaging","~","cov_sex","",0.378281181211734,0.00926713882209988,40.8196303598717,0,0.360117922880685,0.396444439542783
"125","brain_bio.volume_of_pallidum_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0297376958167061,0.0107531577657873,-2.76548493609205,0.00568382301703774,-0.0508134977577264,-0.00866189387568573
"126","brain_bio.volume_of_pallidum_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_pallidum_.right..0.imaging","b",0.0960074502990993,0.00955966402084226,10.0429732770713,0,0.0772708531139451,0.114744047484253
"127","brain_bio.volume_of_pallidum_.right..0.imaging","cog_latent_g","~","cov_age","",-0.164373210373738,0.00905347779069968,-18.1558086487596,0,-0.182117700778343,-0.146628719969134
"128","brain_bio.volume_of_pallidum_.right..0.imaging","cog_latent_g","~","cov_sex","",0.0653165339888495,0.0111142255653917,5.87684077532463,4.18170076343927e-09,0.0435330521646274,0.0871000158130716
"129","brain_bio.volume_of_pallidum_.right..0.imaging","de",":=","c","de",-0.0297376958167061,0.0107531577657873,-2.76548493609205,0.00568382301703774,-0.0508134977577264,-0.00866189387568573
"130","brain_bio.volume_of_pallidum_.right..0.imaging","ie",":=","a*b","ie",-0.007236250867938,0.00121729134525994,-5.9445513156037,2.77215117527874e-09,-0.00962209806333981,-0.0048504036725362
"131","brain_bio.volume_of_pallidum_.right..0.imaging","te",":=","c+a*b","te",-0.0369739466846441,0.0107709612193296,-3.43274346009997,0.000597507164802336,-0.0580846427534077,-0.0158632506158805
"132","brain_bio.volume_of_pallidum_.right..0.imaging","pm",":=","100*(a*b)/(c+a*b)","pm",19.5712157256486,6.37765420026306,3.06871697823337,0.00214980150408106,7.07124318728242,32.0711882640148
