"","mediator","lhs","op","rhs","label","est.std","pvalue","ci.lower","ci.upper","pvalue_adj","significant","type"
"59","brain_bio.volume_of_thalamus_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0234324079857321,0.0282364994226374,-0.0443654039130043,-0.00249941205845985,0.0394508058284052,TRUE,"volume"
"60","brain_bio.volume_of_thalamus_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_thalamus_.left..0.imaging","b",0.169123205376409,0,0.148920673955364,0.189325736797455,0,TRUE,"volume"
"63","brain_bio.volume_of_thalamus_.left..0.imaging","de",":=","c","de",-0.0234324079857321,0.0282364994226374,-0.0443654039130043,-0.00249941205845985,0.0394508058284052,TRUE,"volume"
"64","brain_bio.volume_of_thalamus_.left..0.imaging","ie",":=","a*b","ie",-0.0132040561522505,9.1926466438963e-14,-0.0166769415085204,-0.0097311707959807,3.56577925081662e-12,TRUE,"volume"
"65","brain_bio.volume_of_thalamus_.left..0.imaging","te",":=","c+a*b","te",-0.0366364641379826,0.00066312817938674,-0.0577287071221993,-0.0155442211537659,0.00166852758788796,TRUE,"volume"
"66","brain_bio.volume_of_thalamus_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.360407491905348,0.00112124215011145,0.143604572270741,0.577210411539954,0.00214944039927078,TRUE,"volume"
"67","brain_bio.volume_of_thalamus_.right..0.imaging","brain_bio.volume_of_thalamus_.right..0.imaging","~","cardio_latent_gvrf","a",-0.0731255592986235,1.99840144432528e-15,-0.0911692636240987,-0.0550818549731484,1.13293989574441e-13,TRUE,"volume"
"70","brain_bio.volume_of_thalamus_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0238595821766403,0.0253752542033048,-0.0447770318969566,-0.00294213245632392,0.0357820234612945,TRUE,"volume"
"71","brain_bio.volume_of_thalamus_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_thalamus_.right..0.imaging","b",0.1747252524531,0,0.154280126780183,0.195170378126017,0,TRUE,"volume"
"74","brain_bio.volume_of_thalamus_.right..0.imaging","de",":=","c","de",-0.0238595821766403,0.0253752542033048,-0.0447770318969566,-0.00294213245632392,0.0357820234612945,TRUE,"volume"
"75","brain_bio.volume_of_thalamus_.right..0.imaging","ie",":=","a*b","ie",-0.0127768818092261,7.4629191715303e-13,-0.0162691995787029,-0.00928456403974942,2.39137888235558e-11,TRUE,"volume"
"76","brain_bio.volume_of_thalamus_.right..0.imaging","te",":=","c+a*b","te",-0.0366364639858664,0.000663128245584454,-0.0577287070514313,-0.0155442209203016,0.00166852758788796,TRUE,"volume"
"77","brain_bio.volume_of_thalamus_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.348747679747565,0.00116734161511567,0.138218819229583,0.559276540265548,0.00220880813951283,TRUE,"volume"
"78","brain_bio.volume_of_caudate_.left..0.imaging","brain_bio.volume_of_caudate_.left..0.imaging","~","cardio_latent_gvrf","a",-0.0360325250767407,0.000445024151544571,-0.056142368177556,-0.0159226819759254,0.00166852758788796,TRUE,"volume"
"81","brain_bio.volume_of_caudate_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0335641137819861,0.00176427209894636,-0.0545997399401383,-0.0125284876238339,0.00304869528000813,TRUE,"volume"
"82","brain_bio.volume_of_caudate_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_caudate_.left..0.imaging","b",0.0852660076000491,0,0.0665897161864501,0.103942299013648,0,TRUE,"volume"
"85","brain_bio.volume_of_caudate_.left..0.imaging","de",":=","c","de",-0.0335641137819861,0.00176427209894636,-0.0545997399401383,-0.0125284876238339,0.00304869528000813,TRUE,"volume"
"86","brain_bio.volume_of_caudate_.left..0.imaging","ie",":=","a*b","ie",-0.00307234955704233,0.00108244902143073,-0.00491487685363866,-0.00122982226044601,0.0021137081842703,TRUE,"volume"
"87","brain_bio.volume_of_caudate_.left..0.imaging","te",":=","c+a*b","te",-0.0366364633390284,0.00066312843383165,-0.0577287065125675,-0.0155442201654894,0.00166852758788796,TRUE,"volume"
"88","brain_bio.volume_of_caudate_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.083860429665693,0.0142688147189862,0.0167849223143703,0.150935937017016,0.0209067921429281,TRUE,"volume"
"89","brain_bio.volume_of_caudate_.right..0.imaging","brain_bio.volume_of_caudate_.right..0.imaging","~","cardio_latent_gvrf","a",-0.0453046270441987,1.08590187735125e-05,-0.0654885237734783,-0.0251207303149191,9.58454710907628e-05,TRUE,"volume"
"92","brain_bio.volume_of_caudate_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0323934767282162,0.00253287905489752,-0.0534209490383534,-0.011366004418079,0.00420909101118257,TRUE,"volume"
"93","brain_bio.volume_of_caudate_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_caudate_.right..0.imaging","b",0.0936549706422863,0,0.0750800700135459,0.112229871271027,0,TRUE,"volume"
"96","brain_bio.volume_of_caudate_.right..0.imaging","de",":=","c","de",-0.0323934767282162,0.00253287905489752,-0.0534209490383534,-0.011366004418079,0.00420909101118257,TRUE,"volume"
"97","brain_bio.volume_of_caudate_.right..0.imaging","ie",":=","a*b","ie",-0.00424300351578416,5.88743513776357e-05,-0.00631309547258201,-0.0021729115589863,0.000445029712464795,TRUE,"volume"
"98","brain_bio.volume_of_caudate_.right..0.imaging","te",":=","c+a*b","te",-0.0366364802440003,0.000663124554975303,-0.0577287232519152,-0.0155442372360855,0.00166852758788796,TRUE,"volume"
"99","brain_bio.volume_of_caudate_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.115813623129886,0.00679662131976544,0.0319495584325856,0.199677687827186,0.0105322700086366,TRUE,"volume"
"100","brain_bio.volume_of_putamen_.left..0.imaging","brain_bio.volume_of_putamen_.left..0.imaging","~","cardio_latent_gvrf","a",-0.0492777151547981,1.98727918787611e-07,-0.0678494119692491,-0.030706018340347,2.61540135975838e-06,TRUE,"volume"
"103","brain_bio.volume_of_putamen_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0307037598928972,0.00416411007549522,-0.0517050572289404,-0.00970246255685412,0.00670076228305672,TRUE,"volume"
"104","brain_bio.volume_of_putamen_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_putamen_.left..0.imaging","b",0.120393460559704,0,0.100275519216256,0.140511401903153,0,TRUE,"volume"
"107","brain_bio.volume_of_putamen_.left..0.imaging","de",":=","c","de",-0.0307037598928972,0.00416411007549522,-0.0517050572289404,-0.00970246255685412,0.00670076228305672,TRUE,"volume"
"108","brain_bio.volume_of_putamen_.left..0.imaging","ie",":=","a*b","ie",-0.00593271465596152,2.01245871433997e-06,-0.00837957768116156,-0.00348585163076148,2.18115010657141e-05,TRUE,"volume"
"109","brain_bio.volume_of_putamen_.left..0.imaging","te",":=","c+a*b","te",-0.0366364745488588,0.000663125848710644,-0.0577287175793565,-0.0155442315183611,0.00166852758788796,TRUE,"volume"
"110","brain_bio.volume_of_putamen_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.161934649253699,0.00371736995596761,0.0525364268595617,0.271332871647837,0.00601471274983124,TRUE,"volume"
"111","brain_bio.volume_of_pallidum_.left..0.imaging","brain_bio.volume_of_pallidum_.left..0.imaging","~","cardio_latent_gvrf","a",-0.0501173858733422,1.18035993956767e-06,-0.0703335139231488,-0.0299012578235357,1.36996106371869e-05,TRUE,"volume"
"114","brain_bio.volume_of_pallidum_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0317769617185326,0.00305403388084713,-0.0528021211665272,-0.010751802270538,0.00497419440924715,TRUE,"volume"
"115","brain_bio.volume_of_pallidum_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_pallidum_.left..0.imaging","b",0.0969628423010773,0,0.0784328060420142,0.11549287856014,0,TRUE,"volume"
"118","brain_bio.volume_of_pallidum_.left..0.imaging","de",":=","c","de",-0.0317769617185326,0.00305403388084713,-0.0528021211665272,-0.010751802270538,0.00497419440924715,TRUE,"volume"
"119","brain_bio.volume_of_pallidum_.left..0.imaging","ie",":=","a*b","ie",-0.00485952418297912,1.14043692176491e-05,-0.00702976777851969,-0.00268928058743855,0.00010005976325485,TRUE,"volume"
"120","brain_bio.volume_of_pallidum_.left..0.imaging","te",":=","c+a*b","te",-0.0366364859015117,0.000663123272320654,-0.0577287288934498,-0.0155442429095737,0.00166852758788796,TRUE,"volume"
"121","brain_bio.volume_of_pallidum_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.132641656627297,0.00504676095459411,0.0399277716769385,0.225355541577655,0.00799556875530697,TRUE,"volume"
"122","brain_bio.volume_of_pallidum_.right..0.imaging","brain_bio.volume_of_pallidum_.right..0.imaging","~","cardio_latent_gvrf","a",-0.0762202220867973,7.50510764646606e-14,-0.0961951403176223,-0.0562453038559723,3.07292463080305e-12,TRUE,"volume"
"125","brain_bio.volume_of_pallidum_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0293143355046022,0.00636498411162112,-0.050372778437724,-0.00825589257148048,0.00990706080309348,TRUE,"volume"
"126","brain_bio.volume_of_pallidum_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_pallidum_.right..0.imaging","b",0.0960655417462705,0,0.0773365916075309,0.11479449188501,0,TRUE,"volume"
"129","brain_bio.volume_of_pallidum_.right..0.imaging","de",":=","c","de",-0.0293143355046022,0.00636498411162112,-0.050372778437724,-0.00825589257148048,0.00990706080309348,TRUE,"volume"
"130","brain_bio.volume_of_pallidum_.right..0.imaging","ie",":=","a*b","ie",-0.00732213692678923,2.04329042574614e-09,-0.00971625441858471,-0.00492801943499375,3.62868685246964e-08,TRUE,"volume"
"131","brain_bio.volume_of_pallidum_.right..0.imaging","te",":=","c+a*b","te",-0.0366364724313915,0.000663126304586426,-0.0577287154061361,-0.0155442294566469,0.00166852758788796,TRUE,"volume"
"132","brain_bio.volume_of_pallidum_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.199859223360035,0.00225293061773568,0.0716246575132041,0.328093789206866,0.00378225481838542,TRUE,"volume"
"133","brain_bio.volume_of_hippocampus_.left..0.imaging","brain_bio.volume_of_hippocampus_.left..0.imaging","~","cardio_latent_gvrf","a",-0.0401008069322745,0.000116530583273988,-0.0604978395095426,-0.0197037743550063,0.000833815921096401,TRUE,"volume"
"136","brain_bio.volume_of_hippocampus_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0325186575674996,0.00240992380413463,-0.0535227481335045,-0.0115145670014946,0.00402290791313074,TRUE,"volume"
"137","brain_bio.volume_of_hippocampus_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_hippocampus_.left..0.imaging","b",0.102686732297128,0,0.0843347911792676,0.121038673414988,0,TRUE,"volume"
"140","brain_bio.volume_of_hippocampus_.left..0.imaging","de",":=","c","de",-0.0325186575674996,0.00240992380413463,-0.0535227481335045,-0.0115145670014946,0.00402290791313074,TRUE,"volume"
"141","brain_bio.volume_of_hippocampus_.left..0.imaging","ie",":=","a*b","ie",-0.00411782082635328,0.000278937065344431,-0.0063386591346441,-0.00189698251806246,0.00166852758788796,TRUE,"volume"
"142","brain_bio.volume_of_hippocampus_.left..0.imaging","te",":=","c+a*b","te",-0.0366364783938528,0.000663124959124906,-0.0577287213679216,-0.0155442354197841,0.00166852758788796,TRUE,"volume"
"143","brain_bio.volume_of_hippocampus_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.112396742451212,0.00912250327050068,0.027909846872459,0.196883638029966,0.0138197017684666,TRUE,"volume"
"144","brain_bio.volume_of_hippocampus_.right..0.imaging","brain_bio.volume_of_hippocampus_.right..0.imaging","~","cardio_latent_gvrf","a",-0.0249848218873338,0.0158816455420119,-0.0452903706841786,-0.00467927309048903,0.0231319619851043,TRUE,"volume"
"147","brain_bio.volume_of_hippocampus_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0338064619033083,0.00158233144230335,-0.0547803213708189,-0.0128326024357977,0.0027679608987843,TRUE,"volume"
"148","brain_bio.volume_of_hippocampus_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_hippocampus_.right..0.imaging","b",0.113269095588749,0,0.0948619206879886,0.13167627048951,0,TRUE,"volume"
"151","brain_bio.volume_of_hippocampus_.right..0.imaging","de",":=","c","de",-0.0338064619033083,0.00158233144230335,-0.0547803213708189,-0.0128326024357977,0.0027679608987843,TRUE,"volume"
"152","brain_bio.volume_of_hippocampus_.right..0.imaging","ie",":=","a*b","ie",-0.0028300081786243,0.0180531988284058,-0.00517581277949195,-0.000484203577756636,0.0260886422285002,TRUE,"volume"
"153","brain_bio.volume_of_hippocampus_.right..0.imaging","te",":=","c+a*b","te",-0.0366364700819326,0.000663126853516216,-0.0577287131048182,-0.0155442270590469,0.00166852758788796,TRUE,"volume"
"154","brain_bio.volume_of_hippocampus_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.0772456563717891,0.0407300857223714,0.00325790831966444,0.151233404423914,0.0550285484461736,FALSE,"volume"
"155","brain_bio.volume_of_amygdala_.left..0.imaging","brain_bio.volume_of_amygdala_.left..0.imaging","~","cardio_latent_gvrf","a",-0.011926977628341,0.258483590009081,-0.0326144185194923,0.00876046326281024,0.299323655009828,FALSE,"volume"
"158","brain_bio.volume_of_amygdala_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0357932678065392,0.000856797132851028,-0.0568366117976342,-0.0147499238154441,0.00183563804334653,TRUE,"volume"
"159","brain_bio.volume_of_amygdala_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_amygdala_.left..0.imaging","b",0.0706981276301616,2.64233079860787e-14,0.0525004924638153,0.0888957627965079,1.11279874204229e-12,TRUE,"volume"
"162","brain_bio.volume_of_amygdala_.left..0.imaging","de",":=","c","de",-0.0357932678065392,0.000856797132851028,-0.0568366117976342,-0.0147499238154441,0.00183563804334653,TRUE,"volume"
"163","brain_bio.volume_of_amygdala_.left..0.imaging","ie",":=","a*b","ie",-0.000843214986610537,0.263688651589826,-0.00232183048232538,0.00063540050910431,0.304121827840779,FALSE,"volume"
"164","brain_bio.volume_of_amygdala_.left..0.imaging","te",":=","c+a*b","te",-0.0366364827931497,0.000663123974844471,-0.0577287257882649,-0.0155442397980345,0.00166852758788796,TRUE,"volume"
"165","brain_bio.volume_of_amygdala_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.0230157188224466,0.278345160913543,-0.0185969535558715,0.0646283912007647,0.319284643724952,FALSE,"volume"
"166","brain_bio.volume_of_amygdala_.right..0.imaging","brain_bio.volume_of_amygdala_.right..0.imaging","~","cardio_latent_gvrf","a",-0.00874586511516558,0.411283374261445,-0.029608575934728,0.0121168457043968,0.455470844223418,FALSE,"volume"
"169","brain_bio.volume_of_amygdala_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0360945973819842,0.000778927220919545,-0.0571482869950325,-0.0150409077689358,0.00177367303429219,TRUE,"volume"
"170","brain_bio.volume_of_amygdala_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_amygdala_.right..0.imaging","b",0.0619572428019219,1.78614900647744e-11,0.0438934697584509,0.0800210158453929,4.54898808277155e-10,TRUE,"volume"
"173","brain_bio.volume_of_amygdala_.right..0.imaging","de",":=","c","de",-0.0360945973819842,0.000778927220919545,-0.0571482869950325,-0.0150409077689358,0.00177367303429219,TRUE,"volume"
"174","brain_bio.volume_of_amygdala_.right..0.imaging","ie",":=","a*b","ie",-0.000541869688453173,0.414752274020677,-0.0018440989211612,0.00076035954425486,0.458967606536395,FALSE,"volume"
"175","brain_bio.volume_of_amygdala_.right..0.imaging","te",":=","c+a*b","te",-0.0366364670704373,0.000663127553364617,-0.0577287101454318,-0.0155442239954429,0.00166852758788796,TRUE,"volume"
"176","brain_bio.volume_of_amygdala_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.0147904460168436,0.421276545772341,-0.021255852867369,0.0508367449010562,0.465837680771515,FALSE,"volume"
"177","brain_bio.volume_of_accumbens_.left..0.imaging","brain_bio.volume_of_accumbens_.left..0.imaging","~","cardio_latent_gvrf","a",-0.0661719705258284,7.8011597182126e-11,-0.086111545415819,-0.0462323956358378,1.76906298840698e-09,TRUE,"volume"
"180","brain_bio.volume_of_accumbens_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0305131692317823,0.0045010835238819,-0.0515657779902321,-0.00946056047333258,0.00720368850619101,TRUE,"volume"
"181","brain_bio.volume_of_accumbens_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_accumbens_.left..0.imaging","b",0.0925362253263842,0,0.0737491863036046,0.111323264349164,0,TRUE,"volume"
"184","brain_bio.volume_of_accumbens_.left..0.imaging","de",":=","c","de",-0.0305131692317823,0.0045010835238819,-0.0515657779902321,-0.00946056047333258,0.00720368850619101,TRUE,"volume"
"185","brain_bio.volume_of_accumbens_.left..0.imaging","ie",":=","a*b","ie",-0.00612330437486891,7.05152800595243e-08,-0.00834998026041044,-0.00389662848932739,9.80561535922065e-07,TRUE,"volume"
"186","brain_bio.volume_of_accumbens_.left..0.imaging","te",":=","c+a*b","te",-0.0366364736066512,0.00066312607841601,-0.0577287166808686,-0.0155442305324339,0.00166852758788796,TRUE,"volume"
"187","brain_bio.volume_of_accumbens_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.16713683856727,0.00293331248627626,0.0570119051652295,0.27726177196931,0.00479878202527326,TRUE,"volume"
"188","brain_bio.volume_of_accumbens_.right..0.imaging","brain_bio.volume_of_accumbens_.right..0.imaging","~","cardio_latent_gvrf","a",-0.0665095618702639,4.30577795640374e-11,-0.0862810299656584,-0.0467380937748695,1.02366398511921e-09,TRUE,"volume"
"191","brain_bio.volume_of_accumbens_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0299611290317255,0.00525711394601425,-0.0510023543373457,-0.00891990372610524,0.00829410916098069,TRUE,"volume"
"192","brain_bio.volume_of_accumbens_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_accumbens_.right..0.imaging","b",0.10036678727422,0,0.0814428002235692,0.119290774324871,0,TRUE,"volume"
"195","brain_bio.volume_of_accumbens_.right..0.imaging","de",":=","c","de",-0.0299611290317255,0.00525711394601425,-0.0510023543373457,-0.00891990372610524,0.00829410916098069,TRUE,"volume"
"196","brain_bio.volume_of_accumbens_.right..0.imaging","ie",":=","a*b","ie",-0.00667535104793437,2.65100805751928e-08,-0.00902719923408983,-0.0043235028617789,4.02843904823032e-07,TRUE,"volume"
"197","brain_bio.volume_of_accumbens_.right..0.imaging","te",":=","c+a*b","te",-0.0366364800796598,0.000663124587769737,-0.0577287230766463,-0.0155442370826734,0.00166852758788796,TRUE,"volume"
"198","brain_bio.volume_of_accumbens_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.182205032618307,0.00261781916615855,0.0635376116089122,0.300872453627701,0.00432585812883151,TRUE,"volume"
"199","brain_bio.volume_of_brain_stem_._4th_ventricle.0.imaging","brain_bio.volume_of_brain_stem_._4th_ventricle.0.imaging","~","cardio_latent_gvrf","a",-0.061220077310586,2.77650791247197e-10,-0.0802334700911221,-0.0422066845300499,5.68412869858845e-09,TRUE,"volume"
"202","brain_bio.volume_of_brain_stem_._4th_ventricle.0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0287869114242903,0.00719039615990247,-0.0497778004277674,-0.00779602242081323,0.0110864476356655,TRUE,"volume"
"203","brain_bio.volume_of_brain_stem_._4th_ventricle.0.imaging","cog_latent_g","~","brain_bio.volume_of_brain_stem_._4th_ventricle.0.imaging","b",0.128218931816044,0,0.10862089760831,0.147816966023779,0,TRUE,"volume"
