"","mediator","lhs","op","rhs","label","est.std","pvalue","ci.lower","ci.upper","pvalue_adj","significant","type"
"108","brain_bio.volume_of_putamen_.left..0.imaging","ie",":=","a*b","ie",-0.00640431909325336,6.1058628686439e-07,-0.0089208871790895,-0.00388775100741721,7.82612336380966e-06,TRUE,"volume"
"109","brain_bio.volume_of_putamen_.left..0.imaging","te",":=","c+a*b","te",-0.0366364694258604,0.000663126997676233,-0.0577287124389025,-0.0155442264128183,0.00167370154753828,TRUE,"volume"
"110","brain_bio.volume_of_putamen_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.174807212420222,0.00320010763682332,0.0585808390274562,0.291033585812988,0.00516643883535332,TRUE,"volume"
"111","brain_bio.volume_of_pallidum_.left..0.imaging","brain_bio.volume_of_pallidum_.left..0.imaging","~","cardio_latent_gvrf","a",-0.0516462461972083,5.54867040758467e-07,-0.0718657324237102,-0.0314267599707063,7.23782316883168e-06,TRUE,"volume"
"114","brain_bio.volume_of_pallidum_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0315514124575318,0.00326703951828633,-0.0525750973434434,-0.0105277275716202,0.00525722298029918,TRUE,"volume"
"115","brain_bio.volume_of_pallidum_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_pallidum_.left..0.imaging","b",0.0984594674992821,0,0.0799388993453257,0.116980035653239,0,TRUE,"volume"
"118","brain_bio.volume_of_pallidum_.left..0.imaging","de",":=","c","de",-0.0315514124575318,0.00326703951828633,-0.0525750973434434,-0.0105277275716202,0.00525722298029918,TRUE,"volume"
"119","brain_bio.volume_of_pallidum_.left..0.imaging","ie",":=","a*b","ie",-0.00508506189891395,6.48626202237601e-06,-0.00729499342492733,-0.00287513037290057,6.41661088656526e-05,TRUE,"volume"
"120","brain_bio.volume_of_pallidum_.left..0.imaging","te",":=","c+a*b","te",-0.0366364743564458,0.000663125891929406,-0.0577287173864542,-0.0155442313264374,0.00167370154753828,TRUE,"volume"
"121","brain_bio.volume_of_pallidum_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.138797796137261,0.00461024278109412,0.042775421729043,0.234820170545479,0.0072182459642576,TRUE,"volume"
"122","brain_bio.volume_of_pallidum_.right..0.imaging","brain_bio.volume_of_pallidum_.right..0.imaging","~","cardio_latent_gvrf","a",-0.0770647989175589,3.95239396766556e-14,-0.0970367556852815,-0.0570928421498364,1.76540263889062e-12,TRUE,"volume"
"125","brain_bio.volume_of_pallidum_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0291533962230457,0.00665820444309428,-0.0502111373273345,-0.00809565511875688,0.0100969067377788,TRUE,"volume"
"126","brain_bio.volume_of_pallidum_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_pallidum_.right..0.imaging","b",0.0971011447679371,0,0.0783739060229718,0.115828383512902,0,TRUE,"volume"
"129","brain_bio.volume_of_pallidum_.right..0.imaging","de",":=","c","de",-0.0291533962230457,0.00665820444309428,-0.0502111373273345,-0.00809565511875688,0.0100969067377788,TRUE,"volume"
"130","brain_bio.volume_of_pallidum_.right..0.imaging","ie",":=","a*b","ie",-0.00748308019620585,1.35493949393606e-09,-0.00990300907964955,-0.00506315131276215,2.88643862779635e-08,TRUE,"volume"
"131","brain_bio.volume_of_pallidum_.right..0.imaging","te",":=","c+a*b","te",-0.0366364764192516,0.000663125419421373,-0.0577287194311003,-0.0155442334074028,0.00167370154753828,TRUE,"volume"
"132","brain_bio.volume_of_pallidum_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.204252180547409,0.00218892115967484,0.0735683959907559,0.334935965104062,0.00364161375774347,TRUE,"volume"
"133","brain_bio.volume_of_hippocampus_.left..0.imaging","brain_bio.volume_of_hippocampus_.left..0.imaging","~","cardio_latent_gvrf","a",-0.0391404843115549,0.000167950653302551,-0.0595273738720163,-0.0187535947510935,0.00118821060787207,TRUE,"volume"
"136","brain_bio.volume_of_hippocampus_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0326343641834819,0.00232541763387695,-0.0536387700737231,-0.0116299582932407,0.00383837132400293,TRUE,"volume"
"137","brain_bio.volume_of_hippocampus_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_hippocampus_.left..0.imaging","b",0.102250005246091,0,0.0838865411181008,0.120613469374082,0,TRUE,"volume"
"140","brain_bio.volume_of_hippocampus_.left..0.imaging","de",":=","c","de",-0.0326343641834819,0.00232541763387695,-0.0536387700737231,-0.0116299582932407,0.00383837132400293,TRUE,"volume"
"141","brain_bio.volume_of_hippocampus_.left..0.imaging","ie",":=","a*b","ie",-0.00400211472619104,0.000376326510049152,-0.00620786996233402,-0.00179635949004806,0.00167370154753828,TRUE,"volume"
"142","brain_bio.volume_of_hippocampus_.left..0.imaging","te",":=","c+a*b","te",-0.0366364789096729,0.000663124859094033,-0.0577287219254482,-0.0155442358938977,0.00167370154753828,TRUE,"volume"
"143","brain_bio.volume_of_hippocampus_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.109238519784017,0.00986116744960275,0.026273862650012,0.192203176918023,0.0145208399807337,TRUE,"volume"
"144","brain_bio.volume_of_hippocampus_.right..0.imaging","brain_bio.volume_of_hippocampus_.right..0.imaging","~","cardio_latent_gvrf","a",-0.0240979755001272,0.0199664617926487,-0.0443951909623345,-0.00380076003791997,0.0282443039178159,TRUE,"volume"
"147","brain_bio.volume_of_hippocampus_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0339177305876987,0.00152732776100595,-0.0548922629679113,-0.0129431982074861,0.00265168565338371,TRUE,"volume"
"148","brain_bio.volume_of_hippocampus_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_hippocampus_.right..0.imaging","b",0.112820245938877,0,0.0944032360479932,0.13123725582976,0,TRUE,"volume"
"151","brain_bio.volume_of_hippocampus_.right..0.imaging","de",":=","c","de",-0.0339177305876987,0.00152732776100595,-0.0548922629679113,-0.0129431982074861,0.00265168565338371,TRUE,"volume"
"152","brain_bio.volume_of_hippocampus_.right..0.imaging","ie",":=","a*b","ie",-0.00271873952255338,0.0223588706270665,-0.00505154551628367,-0.000385933528823097,0.0313577310221656,TRUE,"volume"
"153","brain_bio.volume_of_hippocampus_.right..0.imaging","te",":=","c+a*b","te",-0.0366364701102521,0.000663126878447384,-0.0577287132130614,-0.0155442270074428,0.00167370154753828,TRUE,"volume"
"154","brain_bio.volume_of_hippocampus_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.0742085554195515,0.0458357229225401,0.0013727205839804,0.147044390255123,0.0600016479465579,FALSE,"volume"
"155","brain_bio.volume_of_amygdala_.left..0.imaging","brain_bio.volume_of_amygdala_.left..0.imaging","~","cardio_latent_gvrf","a",-0.0062672006942778,0.552069279500975,-0.0269234441940342,0.0143890428054786,0.58754521154111,FALSE,"volume"
"158","brain_bio.volume_of_amygdala_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0362209874974504,0.000744133039386918,-0.0572694474581184,-0.0151725275367823,0.00170373481910946,TRUE,"volume"
"159","brain_bio.volume_of_amygdala_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_amygdala_.left..0.imaging","b",0.0662959241246578,1.03983488486392e-12,0.0480593991482508,0.0845324491010647,3.98039550038203e-11,TRUE,"volume"
"162","brain_bio.volume_of_amygdala_.left..0.imaging","de",":=","c","de",-0.0362209874974504,0.000744133039386918,-0.0572694474581184,-0.0151725275367823,0.00170373481910946,TRUE,"volume"
"163","brain_bio.volume_of_amygdala_.left..0.imaging","ie",":=","a*b","ie",-0.000415489861701844,0.553448420380181,-0.00178967856091975,0.000958698837516059,0.588588002626542,FALSE,"volume"
"164","brain_bio.volume_of_amygdala_.left..0.imaging","te",":=","c+a*b","te",-0.0366364773591522,0.000663125216526783,-0.0577287203943682,-0.0155442343239363,0.00167370154753828,TRUE,"volume"
"165","brain_bio.volume_of_amygdala_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.0113408791360791,0.555003029339217,-0.0263153507254827,0.0489971089976409,0.589815764416731,FALSE,"volume"
"166","brain_bio.volume_of_amygdala_.right..0.imaging","brain_bio.volume_of_amygdala_.right..0.imaging","~","cardio_latent_gvrf","a",-0.00213313804681289,0.840905995825392,-0.0229609917363272,0.0186947156427014,0.863243743119934,FALSE,"volume"
"169","brain_bio.volume_of_amygdala_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0365151804373782,0.00067769814862384,-0.0575743458296169,-0.0154560150451394,0.0016845585436215,TRUE,"volume"
"170","brain_bio.volume_of_amygdala_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_amygdala_.right..0.imaging","b",0.0568579997763095,7.5023365297966e-10,0.0387527905886489,0.0749632089639702,1.75530857855876e-08,TRUE,"volume"
"173","brain_bio.volume_of_amygdala_.right..0.imaging","de",":=","c","de",-0.0365151804373782,0.00067769814862384,-0.0575743458296169,-0.0154560150451394,0.0016845585436215,TRUE,"volume"
"174","brain_bio.volume_of_amygdala_.right..0.imaging","ie",":=","a*b","ie",-0.000121285962588524,0.840989155441129,-0.00130614377627137,0.00106357185109432,0.863243743119934,FALSE,"volume"
"175","brain_bio.volume_of_amygdala_.right..0.imaging","te",":=","c+a*b","te",-0.0366364663999667,0.000663127685453846,-0.057728709426026,-0.0155442233739074,0.00167370154753828,TRUE,"volume"
"176","brain_bio.volume_of_amygdala_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.0033105256730937,0.840743424640078,-0.0289798385985872,0.0356008899447746,0.863243743119934,FALSE,"volume"
"177","brain_bio.volume_of_accumbens_.left..0.imaging","brain_bio.volume_of_accumbens_.left..0.imaging","~","cardio_latent_gvrf","a",-0.0620167998205052,1.07282027705935e-09,-0.0819490858173068,-0.0420845138237035,2.37476673881076e-08,TRUE,"volume"
"180","brain_bio.volume_of_accumbens_.left..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0311225604144335,0.00376442672470612,-0.0521766549204475,-0.0100684659084196,0.00596641397012561,TRUE,"volume"
"181","brain_bio.volume_of_accumbens_.left..0.imaging","cog_latent_g","~","brain_bio.volume_of_accumbens_.left..0.imaging","b",0.0889100993940638,0,0.0701001683994823,0.107720030388645,0,TRUE,"volume"
"184","brain_bio.volume_of_accumbens_.left..0.imaging","de",":=","c","de",-0.0311225604144335,0.00376442672470612,-0.0521766549204475,-0.0100684659084196,0.00596641397012561,TRUE,"volume"
"185","brain_bio.volume_of_accumbens_.left..0.imaging","ie",":=","a*b","ie",-0.00551391983614287,3.58016474910627e-07,-0.00763710871585391,-0.00339073095643183,4.8414337983327e-06,TRUE,"volume"
"186","brain_bio.volume_of_accumbens_.left..0.imaging","te",":=","c+a*b","te",-0.0366364802505764,0.000663124553244465,-0.0577287232578604,-0.0155442372432924,0.00167370154753828,TRUE,"volume"
"187","brain_bio.volume_of_accumbens_.left..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.150503536323092,0.00346076988506971,0.049604755219925,0.251402317426259,0.00555078869487787,TRUE,"volume"
"188","brain_bio.volume_of_accumbens_.right..0.imaging","brain_bio.volume_of_accumbens_.right..0.imaging","~","cardio_latent_gvrf","a",-0.0580269209291604,8.53342596585094e-09,-0.0777801691346837,-0.0382736727236372,1.49741308019813e-07,TRUE,"volume"
"191","brain_bio.volume_of_accumbens_.right..0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0312231846795954,0.00363801264072805,-0.0522676396164909,-0.0101787297426999,0.00580978400046928,TRUE,"volume"
"192","brain_bio.volume_of_accumbens_.right..0.imaging","cog_latent_g","~","brain_bio.volume_of_accumbens_.right..0.imaging","b",0.0932893860847929,0,0.0743151138715547,0.112263658298031,0,TRUE,"volume"
"195","brain_bio.volume_of_accumbens_.right..0.imaging","de",":=","c","de",-0.0312231846795954,0.00363801264072805,-0.0522676396164909,-0.0101787297426999,0.00580978400046928,TRUE,"volume"
"196","brain_bio.volume_of_accumbens_.right..0.imaging","ie",":=","a*b","ie",-0.0054132958298722,7.83741834986529e-07,-0.00756131440353943,-0.00326527725620497,9.7078610484886e-06,TRUE,"volume"
"197","brain_bio.volume_of_accumbens_.right..0.imaging","te",":=","c+a*b","te",-0.0366364805094676,0.000663124498546885,-0.0577287235262215,-0.0155442374927138,0.00167370154753828,TRUE,"volume"
"198","brain_bio.volume_of_accumbens_.right..0.imaging","pm",":=","(a*b)/(c+a*b)","pm",0.147756983056091,0.00368317431788512,0.0480362596663436,0.247477706445837,0.00586918804817585,TRUE,"volume"
"199","brain_bio.volume_of_brain_stem_._4th_ventricle.0.imaging","brain_bio.volume_of_brain_stem_._4th_ventricle.0.imaging","~","cardio_latent_gvrf","a",-0.0634736761213233,6.04298833195571e-11,-0.0824882539222027,-0.0444590983204439,1.71295476948129e-09,TRUE,"volume"
"202","brain_bio.volume_of_brain_stem_._4th_ventricle.0.imaging","cog_latent_g","~","cardio_latent_gvrf","c",-0.0283318918124554,0.00814991346752292,-0.0493197169221337,-0.00734406670277701,0.0121465848848623,TRUE,"volume"
"203","brain_bio.volume_of_brain_stem_._4th_ventricle.0.imaging","cog_latent_g","~","brain_bio.volume_of_brain_stem_._4th_ventricle.0.imaging","b",0.130835164994965,0,0.11125181955634,0.15041851043359,0,TRUE,"volume"
