"","Mode1","Mode2","Mode3","Mode4","Mode5","Mode6","Mode7","Mode8","Mode9","Mode10"
"brain_bio.weighted.mean_mo_in_tract_acoustic_radiation_.right..0.imaging",-0.0339335277170296,0.0387437369583302,-0.0621278639388827,-0.0214321703819183,0.0391315987197495,-0.0411013372997344,0.0282159153801718,0.114347096917369,0.135901822776941,-0.03688739593732
"brain_bio.weighted.mean_mo_in_tract_anterior_thalamic_radiation_.left..0.imaging",-0.0907989403286197,0.00431355901308941,0.0994588469714651,0.00191739710805744,0.0288834572677535,0.055002812861918,-0.0612647690094938,0.0293796269966671,-0.0608229223271714,-0.0330062233437116
"brain_bio.weighted.mean_mo_in_tract_anterior_thalamic_radiation_.right..0.imaging",-0.180588770171323,-0.0325936263924249,0.089584407037122,-0.00937198307055545,-0.0790926877476736,0.0760671434829586,-0.132191051419617,0.022649808477714,-0.0443502658712404,-0.107453543521473
"brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging",-0.118638862057967,-0.259161750910832,-0.204707303492564,-0.148017703920908,-0.132841435269289,-0.0252097077204964,0.00833659484340656,-0.0751062560268389,0.002669204572891,0.0430493170208297
"brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging",-0.0682007866229406,-0.182029134752617,-0.124284869640824,-0.123228948040422,-0.0750278978825359,0.0198550558658421,0.0105310268142139,-0.051952531653592,-0.0661741424186768,0.0245600092575123
"brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.left..0.imaging",-0.139477406131552,0.000804695016955163,-0.0504774417573894,0.0909658727361589,0.0958739311401697,0.0540040005879663,0.055847892619643,0.0429503713825862,-0.0701247401209294,0.0114494890488076
"brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.right..0.imaging",-0.138033500901701,-0.0413563200286895,-0.0190175231316807,0.113736484875351,0.120790399738869,0.0625452871922201,-0.0209620731889559,0.000355141090472983,-0.00751097476019502,-0.0735566054238589
"brain_bio.weighted.mean_mo_in_tract_forceps_major.0.imaging",-0.0912148076294735,-0.0992846778443669,-0.0733636954690463,0.091675223400836,0.00836992820887268,-0.160049889487827,0.0244451492860168,0.0604160318411526,-0.0001423302450659,0.132463309416738
"brain_bio.weighted.mean_mo_in_tract_forceps_minor.0.imaging",-0.0147576659319478,-0.20005947698956,-0.146153135315243,-0.0972307884611469,-0.0795273016534846,0.0428345254473708,0.0343558030748355,0.0348377290600081,-0.0810846312634402,0.027922696695109
"brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging",-0.0584675260208441,-0.132832961284387,-0.0616915452311462,-0.0578434083629067,-0.0232005822714473,0.0378221555805107,0.0702686585243708,0.029934131481085,0.051643284429647,-0.10625196489159
"brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging",-0.200275832310708,-0.0414739452039414,-0.133507202743981,-0.000390744018251611,-0.00468117117989244,0.0471328446846798,0.0983374985091052,0.126876176614684,0.101537398066798,-0.0286556620518297
"brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging",-0.168192549159843,-0.115117098058324,-0.0594395468711794,-0.0155622213064347,-0.0203947726057792,0.118815705847965,0.146144740225637,0.0032701210332828,0.014900767305241,0.0111996225686703
"brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging",-0.243642891658615,-0.0975193274203821,-0.0890757047420252,0.0364492972045689,0.059486952614792,0.0679929063247963,0.0581991014831846,0.0848621849076508,0.0317032332509879,0.0297855211485324
"brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.left..0.imaging",-0.176644241528468,-0.230137116069675,0.0485195326878331,-0.0770472813624021,0.0428811504029053,0.0185736550441226,0.071381038942469,-0.00242561244868783,0.0395981749861472,-0.0666212328312958
"brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.right..0.imaging",-0.228361783178511,-0.101890833742866,-0.027368931004462,0.0544207654855984,-0.03705333902142,-0.00240070126030069,0.0320835792134836,0.0394944959490731,0.0200221982536036,0.0109918434799523
"brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.left..0.imaging",-0.222220681471191,0.00964816201242348,-0.0853694306693954,0.0525109925546964,0.0155213572237465,-0.0777528504947766,0.139105979524949,0.00743700876383593,-0.0230901831939049,-0.0583444858420826
"brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.right..0.imaging",-0.293979590463664,0.0167225379627647,-0.0585372519774428,0.137252042300518,0.101441404169742,-0.053710649274676,0.106804197911279,-0.0343791768043402,-0.0207818165693659,-0.0395525777068874
"brain_bio.weighted.mean_mo_in_tract_superior_thalamic_radiation_.left..0.imaging",-0.259879027301759,0.142082183739643,0.121312925522087,0.0973283663216606,0.195961728633535,0.00540697968324765,-0.0112394017798542,-0.0332057633317807,-0.000733814627151226,-0.0369632460705554
"brain_bio.weighted.mean_mo_in_tract_superior_thalamic_radiation_.right..0.imaging",-0.291419396578841,0.104497970375404,0.198622891514915,0.0853756158166387,0.171748183045052,-0.0375073805855131,-0.0649788920133029,-0.0845273510152968,0.0417819747991576,-0.0554447021664961
"brain_bio.weighted.mean_mo_in_tract_uncinate_fasciculus_.left..0.imaging",-0.0435196723507239,-0.113576707274499,-0.0687497756599541,-0.188715639589753,0.0341799137015505,-0.169355518777106,-0.0541920719208796,0.00430468366735356,0.0530761026364313,-0.0492666965786209
"brain_bio.weighted.mean_mo_in_tract_uncinate_fasciculus_.right..0.imaging",-0.100270452679917,-0.140923008101716,-0.0890075322315676,-0.136057566868012,0.000329649971418983,-0.110433627254526,-0.0887260371494708,-0.0621609284147464,0.0319438931135423,-0.0556924584385585
"brain_bio.weighted.mean_l1_in_tract_acoustic_radiation_.left..0.imaging",-0.0402560092866178,0.0481534814084321,0.0765823797181442,-0.12218549777368,-0.0168555752646108,0.0895693799410187,0.0526704076731527,-0.0137626344727112,0.121369778119797,0.0392956855604514
"brain_bio.weighted.mean_l1_in_tract_acoustic_radiation_.right..0.imaging",0.0790233525614628,0.0472753340956778,0.240913504026456,-0.0835530099305898,-0.0993428375048409,0.123306917320607,-0.01517299585113,-0.0470946196798813,0.0804220631184386,0.0239461399234386
"brain_bio.weighted.mean_l1_in_tract_anterior_thalamic_radiation_.left..0.imaging",-0.16294608661771,0.409546698280685,0.453370231391475,-0.113553783924986,-0.056730384313893,0.0681954283114491,-0.0037930321867409,0.0432410209483572,0.00535945590473627,0.0282094544689596
"brain_bio.weighted.mean_l1_in_tract_anterior_thalamic_radiation_.right..0.imaging",-0.216052842573509,0.443957408628123,0.396352602028878,-0.131166395428858,-0.0316926817677969,0.0670963863754932,-0.0546758871868913,0.00454558425468739,-0.00909067305788803,-0.00574732479413058
"brain_bio.weighted.mean_l1_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging",-0.134573144306715,0.0273979996215503,0.061267810105452,-0.131129415370343,-0.191157768065461,0.0586170367280705,0.0902118563145176,0.0102060182703292,0.00309553105174972,0.0205133626517159
"brain_bio.weighted.mean_l1_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging",-0.0786678603314036,0.0663345001605868,0.0873950884537999,-0.103370758463706,-0.15431757410648,-0.0132826117794542,0.13771666679314,0.0277156869358856,-0.0285438623594968,0.035128987355871
"brain_bio.weighted.mean_l1_in_tract_corticospinal_tract_.left..0.imaging",-0.153487466335782,0.0599707376398527,0.146568709195399,-0.0604968784549131,0.00892604894031789,0.00555687205562256,0.145361125968325,0.0605668571734669,0.0604358558021757,0.0815553015003849
"brain_bio.weighted.mean_l1_in_tract_corticospinal_tract_.right..0.imaging",-0.146826464244284,0.0508044773148434,0.147385586386502,-0.0607033039996888,0.0857012866044825,-0.0179695758827557,0.102232988432771,0.0610572235238805,0.0234504581165135,0.0633508816234421
"brain_bio.weighted.mean_l1_in_tract_forceps_major.0.imaging",-0.0697701187838081,-0.0239327687206678,0.184332602148932,-0.160108841161226,0.0256246893791695,-0.129808543250928,-0.0149098308688749,-0.070833253020221,0.0452469328110924,0.0079190923542575
"brain_bio.weighted.mean_l1_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging",-0.120860901282583,0.162806929789637,0.313632970184294,-0.249957025502723,0.0109377927083257,0.122240101946721,0.0294082633590834,-0.0162151357014135,0.05676168972339,-0.0291979877211247
"brain_bio.weighted.mean_l1_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging",-0.163768830752156,0.232334753322361,0.27394785519359,-0.194541098338256,0.0182391142364641,0.0823042584009517,-0.0187745082949176,-0.0429542838088315,0.0974021370818992,-0.00648179243696917
"brain_bio.weighted.mean_l1_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging",-0.124111550774354,0.124461363798762,0.300627131525057,-0.236118499050733,0.060184635561693,0.154758108630662,0.00326516560626707,-0.0337473324962836,0.0504458543067115,0.0210759257815225
"brain_bio.weighted.mean_l1_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging",-0.159608139907273,0.177801075277079,0.32444778971836,-0.215400309413304,0.0710851449955655,0.124137834409061,-0.049493214403291,-0.0272272956130467,0.103880155284544,0.00937682994357251
"brain_bio.weighted.mean_l1_in_tract_posterior_thalamic_radiation_.left..0.imaging",-0.17386921903783,0.189273704105706,0.301101309219224,-0.218390371192865,0.20643836033839,0.129628308134969,0.096616211217245,-0.0322740567966217,0.0288906669550795,-0.0505644988718971
"brain_bio.weighted.mean_l1_in_tract_posterior_thalamic_radiation_.right..0.imaging",-0.180121553886114,0.214558352454013,0.258984537011617,-0.105944431660228,0.151809020319828,0.0936773742715824,0.0617443920189314,-0.0592360320736589,0.0570018647806538,-0.0253102607800724
"brain_bio.weighted.mean_l1_in_tract_superior_longitudinal_fasciculus_.left..0.imaging",-0.102065953139853,0.291839691010714,0.282617197455036,-0.151570344675703,-0.0351655221972521,0.109623142376679,0.102147629165486,0.0315454931174936,-0.0220074640530963,0.0502786474719728
"brain_bio.weighted.mean_l1_in_tract_superior_longitudinal_fasciculus_.right..0.imaging",-0.112840346021515,0.298451990022784,0.241518511497594,-0.122847812195408,-0.0309033723012923,0.113696366203477,0.0806290471582617,-0.00368099256768274,-0.0360093093577007,0.088177752069922
"brain_bio.weighted.mean_l1_in_tract_superior_thalamic_radiation_.left..0.imaging",-0.121136160211364,0.385815193754517,0.256265068956256,-0.0027767885199609,0.0210847510603014,0.0599017879782747,0.112546338100885,0.0325494043497356,-0.039432555542495,0.0584038507161508
"brain_bio.weighted.mean_l1_in_tract_superior_thalamic_radiation_.right..0.imaging",-0.106011449256498,0.366225640643922,0.273702976992799,-0.0362573658793183,0.00535293752098873,0.0495329026790252,0.113165887692602,0.0334694733940154,-0.0697240036600852,0.0466586382509743
"brain_bio.weighted.mean_l1_in_tract_uncinate_fasciculus_.left..0.imaging",-0.0788461218253436,0.193734007438514,0.331066167024881,-0.177415575166905,-0.0358939808040369,0.0131931030032511,-0.0253725867146912,-0.0233391279032146,0.150117335448946,0.00666467465696817
"brain_bio.weighted.mean_l1_in_tract_uncinate_fasciculus_.right..0.imaging",-0.132693153476103,0.223925447346603,0.342793404175644,-0.26282465377744,-0.0176812923529816,0.0175653108142407,-0.0563365166264627,-0.0262582119918644,0.0856727536236453,0.000521363119355161
"brain_bio.weighted.mean_l2_in_tract_acoustic_radiation_.left..0.imaging",0.00906498061987389,0.0304882093439812,0.15424953380257,-0.158894002550403,-0.0776251666489932,0.0958502191884594,-0.03553194190013,-0.0656652041150375,0.00502330899400893,0.0389281177975806
"brain_bio.weighted.mean_l2_in_tract_acoustic_radiation_.right..0.imaging",0.195412235090219,-0.00078926041595483,0.285879395990639,-0.0725325698203325,-0.145091397700481,0.141024388791349,-0.0337187100270793,-0.124291642265784,-0.0278345622686593,0.0532888447583818
