"","Mode1","Mode2","Mode3","Mode4","Mode5","Mode6","Mode7","Mode8","Mode9","Mode10"
"brain_bio.weighted.mean_fa_in_tract_uncinate_fasciculus_.left..0.imaging",-0.155592149528787,0.251147890754244,0.14418833680273,-0.0646338389461495,0.00592349207926602,-0.197949114474328,0.0607511231767216,-0.00201556152777469,0.046355131082151,0.0149720026681197
"brain_bio.weighted.mean_fa_in_tract_uncinate_fasciculus_.right..0.imaging",-0.148492212634487,0.256064501459201,0.183153803783845,-0.130888569590179,0.0139258808738161,-0.147787694845388,0.162259657976449,-0.141430897529759,-0.0445735054824876,0.0349349581410531
"brain_bio.weighted.mean_md_in_tract_acoustic_radiation_.left..0.imaging",0.00643360747896406,-0.0705705052810532,-0.0429957010322972,0.0494437260456853,-0.105211553117,-0.0420112127220106,-0.0794672220866355,-0.10640571072084,-0.137949506459269,0.0550148941416152
"brain_bio.weighted.mean_md_in_tract_acoustic_radiation_.right..0.imaging",0.18741528620911,-0.07681518378852,-0.183830805863183,0.0767645722543496,-0.0884361372626243,-0.0631160722520539,-0.0863687039139174,0.0356636455288778,-0.0645321749451152,-0.00861977177615773
"brain_bio.weighted.mean_md_in_tract_anterior_thalamic_radiation_.left..0.imaging",-0.0962120427579953,-0.593851377315508,-0.237864855188477,0.143139292107641,-0.0883989602079199,0.041448690415464,-0.00119024893415123,-0.0485006773450205,-0.120288424625779,0.0362813448967458
"brain_bio.weighted.mean_md_in_tract_anterior_thalamic_radiation_.right..0.imaging",-0.108187159634506,-0.610496929231481,-0.227094419946357,0.136120782829327,-0.116891625292955,0.0357208429656161,-0.0408917450287137,0.0194631439689461,-0.108356531722504,0.0148430846184435
"brain_bio.weighted.mean_md_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging",0.00340670013268587,-0.2815679485583,-0.0505404865265425,0.0966738413796315,-0.0776232332788927,-0.0572804641688122,-0.126282750306216,0.065407500326551,-0.0540795973929218,0.0761663604870104
"brain_bio.weighted.mean_md_in_tract_corticospinal_tract_.left..0.imaging",-0.0300255756108123,-0.1308316729848,-0.157107117363357,0.144705896010714,-0.120897709289098,-0.0216592861504449,0.0749398497056788,-0.0960339865183304,-0.0551095502454993,0.00550578493869422
"brain_bio.weighted.mean_md_in_tract_corticospinal_tract_.right..0.imaging",0.0276648906068329,-0.128444244995575,-0.172790759534428,0.174912855821752,-0.0235363391028798,-0.0118668315088795,0.096815309408659,-0.0174890420516743,-0.108991039791669,-0.0371694026460707
"brain_bio.weighted.mean_md_in_tract_forceps_major.0.imaging",-0.0342323044921792,-0.0511509269109344,-0.127177354677584,0.186658297124976,-0.00222756197851198,-0.0784274158564639,0.0588865004938992,-0.0394233295898319,-0.224867087860503,-0.0221001246106922
"brain_bio.weighted.mean_md_in_tract_forceps_minor.0.imaging",-0.0561802030033929,-0.287076853544263,-0.12773728669095,0.134130048297313,-0.154770715830226,0.108916779902667,-0.0377084499470879,0.0974396521788132,-0.101134050608651,0.079097726015619
"brain_bio.weighted.mean_md_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging",-0.106923940077234,-0.390525842086627,-0.189427761247156,0.18452483604909,-0.16127219918958,0.0505660482068276,0.0457228196318404,-0.0471356045621073,-0.157054516547408,0.00912803071109406
"brain_bio.weighted.mean_md_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging",-0.117196559680537,-0.417210169873635,-0.205935458383107,0.14231621347895,-0.123601844888145,0.0393852877346728,0.0098064084641326,-0.018205657561119,-0.121621260304009,0.000496930749407792
"brain_bio.weighted.mean_md_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging",-0.119943796701628,-0.31987755367761,-0.208895289015327,0.151033733734064,-0.101120150685426,0.0791054495684654,0.0344820526644743,-0.120508770910372,-0.17823037642159,-0.00547895908089494
"brain_bio.weighted.mean_md_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging",-0.11280714685918,-0.354911010314428,-0.22543135904468,0.145465990543661,-0.103182520006151,0.026229732063111,0.0261967600022059,-0.0535352335022704,-0.13364273104329,-0.0234966493180587
"brain_bio.weighted.mean_md_in_tract_posterior_thalamic_radiation_.left..0.imaging",-0.1552129534312,-0.390561847531751,-0.15641887974906,0.118336539194456,-0.109228634487083,0.129026096167043,0.127054412825146,-0.142220044885773,-0.197008015045049,0.100746497245456
"brain_bio.weighted.mean_md_in_tract_posterior_thalamic_radiation_.right..0.imaging",-0.152980575847012,-0.40488136328329,-0.153525250428552,0.0806067360756824,-0.127567335427907,0.0979423899111314,0.0915095756223831,-0.0793255323801162,-0.146688859933178,0.0564305750520946
"brain_bio.weighted.mean_md_in_tract_superior_longitudinal_fasciculus_.left..0.imaging",-0.0722233338446894,-0.398048594193624,-0.152803601572533,0.133407262135386,-0.119711929025563,0.092358064147244,-0.0085147698370858,-0.0362363311319224,-0.0974459921152004,0.128465975721903
"brain_bio.weighted.mean_md_in_tract_superior_longitudinal_fasciculus_.right..0.imaging",-0.0429819001100804,-0.401428020000374,-0.145037642009778,0.100440624741752,-0.143344506360745,0.0494901345208669,0.017521966429247,-0.00450809131092021,-0.0851975147831579,0.0735914040207761
"brain_bio.weighted.mean_md_in_tract_superior_thalamic_radiation_.left..0.imaging",-0.00668494682668565,-0.452473913240598,-0.156558090329899,0.0657509163099234,-0.105493060348394,0.026008163580068,-0.0152796442818129,-0.0126686698016362,-0.0854520781548094,0.0598867843621757
"brain_bio.weighted.mean_md_in_tract_superior_thalamic_radiation_.right..0.imaging",0.0160027613925278,-0.440571323836359,-0.174784984685441,0.0678551064790682,-0.0954761841931434,-0.0156080279594116,-0.0286711078718368,0.0721245467009772,-0.0585580887073034,0.0694521712528659
"brain_bio.weighted.mean_md_in_tract_uncinate_fasciculus_.right..0.imaging",-0.0166043146803019,-0.397638863678631,-0.228856029087868,0.200315163375703,-0.0543603923898966,0.0384476225457448,-0.0793891783281219,0.00855979064269841,-0.0434670083741713,-0.0565485464272715
"brain_bio.weighted.mean_mo_in_tract_acoustic_radiation_.left..0.imaging",-0.0190485199505083,-0.0356960898772389,0.0947231220259161,0.0488393042515566,0.0798127179023317,0.06194580841193,0.0240806295881329,-0.0356822511501555,0.078009133478184,0.000514114543616401
"brain_bio.weighted.mean_mo_in_tract_acoustic_radiation_.right..0.imaging",-0.0278534470455922,-0.0174148044530186,0.0574261025400975,0.024945756556831,-0.0275678027244615,0.0218307993992083,-0.0960107141045364,-0.0530037745333832,0.0587349753155721,-0.118764059200479
"brain_bio.weighted.mean_mo_in_tract_anterior_thalamic_radiation_.left..0.imaging",-0.0811255846442781,-0.0280174147743178,-0.0967903287761589,-0.0334967619204886,0.0708826227983098,-0.119942839349459,-0.0424717692335858,-0.0720406671735138,-0.0311600454791803,0.0178474133824211
"brain_bio.weighted.mean_mo_in_tract_anterior_thalamic_radiation_.right..0.imaging",-0.179729570699022,0.0117354726269316,-0.113427954984238,-0.0925933659873591,0.0562548304010503,-0.197412348596474,-0.021288873750905,-0.0824673694486408,-0.102425120346122,0.0528094203866213
"brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging",-0.113941781122215,0.303055545946546,0.152603621880755,0.0751467014894438,0.104433741942769,-0.157278441161232,-0.0545834660061619,0.0411030392385161,-0.0409674459809976,-0.0255451787332035
"brain_bio.weighted.mean_mo_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging",-0.0688533788165435,0.23839775014034,0.0872326754682205,0.0935349868719091,0.0131139219634924,-0.129840125552586,-0.107688367882729,0.00738253887785612,0.0198856989609432,-0.0112624431830732
"brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.left..0.imaging",-0.156085128547846,0.00160983166652265,0.0217639255357381,-0.0922542477820381,0.0230658962721746,0.0630113390029572,0.139102295812567,-0.0507631874881326,-0.094049803325255,0.0471088454945235
"brain_bio.weighted.mean_mo_in_tract_corticospinal_tract_.right..0.imaging",-0.146018827985893,0.0634413739532585,0.0208471449051417,-0.0656636507001281,0.0286545287693959,0.106621811482608,0.0613470932179315,-0.0756420391595292,-0.109780329373854,0.114497154396505
"brain_bio.weighted.mean_mo_in_tract_forceps_major.0.imaging",-0.081379357686077,0.0961428293705626,0.0253122920119119,-0.0913400739848112,0.164244882249728,0.0826708723756499,-0.0337326635532326,-0.0182735867920056,0.124161223701953,0.0521253765498706
"brain_bio.weighted.mean_mo_in_tract_forceps_minor.0.imaging",-0.0180746396775129,0.242956823295465,0.0906389070363586,0.0246108209635785,0.00883501307102766,-0.0063255032134329,-0.0617933383309832,0.081460718284908,-0.0955870018593207,-0.0319034629513779
"brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging",-0.0595816202754071,0.141716704430802,0.0522127377802174,0.0489944907847266,0.014446667260288,-0.115075069509196,0.126179924516521,-0.0839596414337531,0.0123836262660646,0.0636174345694689
"brain_bio.weighted.mean_mo_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging",-0.199237059123975,0.0664453499697991,0.106475968233853,-0.0041615872233674,0.0393491340783715,-0.073987797453582,0.0687699855641818,-0.0449138616900858,0.0743310190201627,0.0632923418964376
"brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging",-0.173813032978744,0.12843675391703,0.0574117984365094,0.0696301502055756,-0.144452503398001,-0.101694387750958,0.0642035887527201,0.0325120564441568,0.0423286440020762,0.104847452749297
"brain_bio.weighted.mean_mo_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging",-0.249890788546444,0.126625463724532,0.0429085859054906,0.0178542572632101,-0.0165238369496023,-0.0416022543968078,-0.0377858155008602,0.00621840827035638,0.127190398468184,0.0818182922882403
"brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.left..0.imaging",-0.17247883832258,0.20124053490411,-0.0810554823600018,0.0998929294934347,0.00714668711685086,-0.0915208831332907,0.0194463978716212,-0.03688561720654,-0.0319834117196316,0.111598027978785
"brain_bio.weighted.mean_mo_in_tract_posterior_thalamic_radiation_.right..0.imaging",-0.248943161515603,0.0715814079757012,0.0205758353226062,0.0054613351594421,-0.00702080686085085,0.00356769707148507,0.0449511291472468,0.0453181538342142,0.00981895269232448,0.10007402723195
"brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.left..0.imaging",-0.229889240255485,0.0141882057130323,0.0962258895309791,-0.060625575040003,0.0794466789956716,0.0139048098000707,0.014416913293574,0.0281601410862733,0.022165345888434,-0.0355375838228909
"brain_bio.weighted.mean_mo_in_tract_superior_longitudinal_fasciculus_.right..0.imaging",-0.298103130744646,0.0057987617112562,0.0999105083822989,0.00902881179615306,0.0520808339129679,0.0380012497781422,0.0422764235635622,0.054480987252815,-0.0593135045841365,-0.00151571755079224
"brain_bio.weighted.mean_mo_in_tract_superior_thalamic_radiation_.left..0.imaging",-0.25625034584447,-0.183947637730954,-0.113701625153204,-0.047619356514457,0.0563014653784714,0.0308836270434644,0.238737065433618,-0.0441444438893118,-0.0809176941202042,-0.0788738724757334
"brain_bio.weighted.mean_mo_in_tract_superior_thalamic_radiation_.right..0.imaging",-0.282256945244771,-0.147550755829782,-0.179985816363604,0.0455177386636955,0.0700335802854005,0.0871521961729788,0.127122114689323,-0.0535349739302629,-0.118410624316541,-0.0815967662131884
"brain_bio.weighted.mean_mo_in_tract_uncinate_fasciculus_.left..0.imaging",-0.0516524698404323,0.123758350198097,0.049939819687555,0.0453756327122715,0.162661139559638,-0.136174490845731,-0.0406477802244544,-0.0735503468956235,-0.0689971890990137,-0.116306848088378
"brain_bio.weighted.mean_mo_in_tract_uncinate_fasciculus_.right..0.imaging",-0.106020988412026,0.151889296645053,0.0483840054800367,-0.0520952500985685,0.0410161043327637,-0.111719667244044,0.0725286055250471,-0.0860636894230649,-0.109983535283271,-0.129034638401842
"brain_bio.weighted.mean_l1_in_tract_acoustic_radiation_.left..0.imaging",-0.0344205996962641,-0.0646213324863669,-0.0149504787767923,0.0477738162049625,-0.0802001033170967,0.000226379568041361,-0.044684185987874,-0.13307942265426,-0.0752934472015375,0.0684628766780675
"brain_bio.weighted.mean_l1_in_tract_acoustic_radiation_.right..0.imaging",0.092060720540428,-0.0965958201418878,-0.155174712677814,0.053127377481271,-0.0752332147733379,-0.0704312429422661,-0.058584842279875,-0.0275319253408859,-0.0089366050782087,-0.0290890536339554
"brain_bio.weighted.mean_l1_in_tract_anterior_thalamic_radiation_.left..0.imaging",-0.161661483244142,-0.551856363724301,-0.264087078625041,0.141294303154187,-0.0657079293461512,-0.0246347502181751,0.0260335745505275,-0.0720341797949936,-0.0946024666993289,0.0158050496537329
"brain_bio.weighted.mean_l1_in_tract_anterior_thalamic_radiation_.right..0.imaging",-0.209764187322131,-0.573122835070365,-0.232500148169443,0.111558594657478,-0.0814048873280527,-0.0255465411001028,-0.0155763159524901,-0.0277276792026742,-0.0850092057605438,0.0034082633405691
"brain_bio.weighted.mean_l1_in_tract_cingulate_gyrus_part_of_cingulum_.left..0.imaging",-0.147753771032402,-0.0251490078100016,-0.0106753391974083,0.117861704133458,-0.0462323373588662,-0.168427727045456,-0.0282981773637439,0.0230712930620779,-0.0238144721684552,0.0717547257522332
"brain_bio.weighted.mean_l1_in_tract_cingulate_gyrus_part_of_cingulum_.right..0.imaging",-0.0820059389935209,-0.0322635350211044,-0.0276253254807181,0.145280644099924,-0.00430989369878205,-0.0973935202841649,-0.0413173493759005,0.0482576571505367,0.0517744122856,0.0492850047265063
"brain_bio.weighted.mean_l1_in_tract_corticospinal_tract_.left..0.imaging",-0.187527126378866,-0.0424644387572441,-0.0606371778623837,0.131707497844875,-0.0471194912795834,-0.0284029285252996,0.163912398492399,-0.127973005998644,-0.0445492375167758,-0.00831460810295261
"brain_bio.weighted.mean_l1_in_tract_corticospinal_tract_.right..0.imaging",-0.176573364988633,-0.0419874095544373,-0.0662114075541898,0.12615488399559,0.0236015398715688,0.0222281607986536,0.114467317143845,-0.115009872028757,-0.085620347179539,0.00610506474329672
"brain_bio.weighted.mean_l1_in_tract_forceps_major.0.imaging",-0.064002832377869,-0.0265296352547473,-0.128770449933986,0.165489934661746,0.0601756070759024,-0.080663189295072,0.0727262442251077,-0.116609327549189,-0.116930387432702,0.0468548443635977
"brain_bio.weighted.mean_l1_in_tract_inferior_fronto.occipital_fasciculus_.left..0.imaging",-0.125686076974377,-0.26207539077913,-0.184792589598249,0.215121699941996,-0.135340435239192,-0.0524865972189634,0.127736423736204,-0.167968712536935,-0.110888751666782,0.0491480521379499
"brain_bio.weighted.mean_l1_in_tract_inferior_fronto.occipital_fasciculus_.right..0.imaging",-0.167733638353032,-0.337681357801376,-0.152325058389246,0.165888974923731,-0.0888726465601971,-0.0131241717493174,0.101590619474151,-0.135298202731795,-0.0889290257074046,0.0156008402758304
"brain_bio.weighted.mean_l1_in_tract_inferior_longitudinal_fasciculus_.left..0.imaging",-0.130512163615939,-0.222566467336647,-0.19296399476668,0.198033884945148,-0.142140258803848,-0.0386772104532508,0.101486868613372,-0.211394707871697,-0.118788429167948,0.027574943255063
"brain_bio.weighted.mean_l1_in_tract_inferior_longitudinal_fasciculus_.right..0.imaging",-0.164216094744555,-0.257325217086252,-0.186016455375085,0.183287125457487,-0.093224630067311,-0.059532456863387,0.0761343552470319,-0.1787473245789,-0.0760068753636137,-0.00462177366599795
"brain_bio.weighted.mean_l1_in_tract_posterior_thalamic_radiation_.left..0.imaging",-0.173290719555634,-0.275345861329315,-0.193556914616764,0.150462970001592,-0.0803064462647176,0.0367644000285027,0.184916715584993,-0.23326914672321,-0.190895348955198,0.115707487906375
"brain_bio.weighted.mean_l1_in_tract_posterior_thalamic_radiation_.right..0.imaging",-0.198443523784397,-0.307967643695082,-0.155983505713573,0.115906249443424,-0.0881526978887784,0.0524885508815071,0.153549971792716,-0.155973014302312,-0.137842104193487,0.0573521050034279
"brain_bio.weighted.mean_l1_in_tract_superior_longitudinal_fasciculus_.left..0.imaging",-0.100059292540015,-0.348586205973112,-0.130777574753011,0.129807942641519,-0.11877942469138,0.0435991711568907,-0.00783520437117048,-0.0430605166456431,-0.0188756530716605,0.121059053110315
"brain_bio.weighted.mean_l1_in_tract_superior_longitudinal_fasciculus_.right..0.imaging",-0.113846528397243,-0.357620220417182,-0.100068756703783,0.0792119168032052,-0.10474758704433,0.0123761106420696,0.0279481404183458,-0.0213655040198972,-0.0515574684447243,0.0790044225631737
"brain_bio.weighted.mean_l1_in_tract_superior_thalamic_radiation_.left..0.imaging",-0.129389375100182,-0.458958328594096,-0.138128739359468,0.0566124793571154,-0.0437041203966787,0.0684241089411278,0.0736225726532674,-0.0371162372046056,-0.0611151151053836,0.0520060869529452
"brain_bio.weighted.mean_l1_in_tract_superior_thalamic_radiation_.right..0.imaging",-0.109033677340064,-0.442308440210226,-0.157880117529855,0.0680061025754764,-0.0445772333606907,0.0482976199230361,0.049684736407064,0.019701371541963,-0.0483311557101411,0.0462863387378281
"brain_bio.weighted.mean_l1_in_tract_uncinate_fasciculus_.left..0.imaging",-0.0639855125169493,-0.296551669287837,-0.156205491386903,0.186688642167402,-0.0831671143778599,-0.0883444641176554,0.0477247677965345,-0.158584562139611,-0.109893997282837,-0.115388405135153
"brain_bio.weighted.mean_l1_in_tract_uncinate_fasciculus_.right..0.imaging",-0.121288025069041,-0.317170544310464,-0.162387009967516,0.171927413213576,-0.0453340305617222,-0.0627556660997518,0.0115964324839181,-0.083890110683248,-0.104522834851911,-0.0670622152647885
"brain_bio.weighted.mean_l2_in_tract_acoustic_radiation_.left..0.imaging",0.0253903325169345,-0.0575244736452618,-0.071540649689963,0.0344577928014257,-0.111988663895896,-0.0613809158571457,-0.0927601946195137,-0.0789092993262166,-0.159327915411779,0.0392810182132183
